,text,category,1,2,3,4,5
2516,"A whatsapp le falta la opción ""abandonar grupo sin que se note"".",1,0,0,0,1,2
2517,Típico : –Profe ¿Puedo ir al baño?. –Cuando vuelta tu compañero.,0,0,0,0,0,0
2518,¿Qué le dijo el café al azúcar? Sin ti mi vida es amarga... ,1,2,0,0,0,0
2519,"Típico: Estas llorando, te abrazan y lloras aun más.",0,0,0,0,0,0
2520,"Loca , bipolar , histerica , ALTERADA , hermosa , simpatica , tierna , celosa , enojona , peleadora , MUJER PERFECTA.",0,0,0,1,0,0
2521,"Ver a tus amigos y pensar: “Cuando los conocí, parecían normales.”",0,0,0,1,1,0
2522,RT @NewBirdVe: La mujer promedio camina 3 millas más por dia que el hombre promedio. ¿Será que ellos son más flojos?,0,0,0,0,0,0
2523,Los celos son para las personas que no saben usar una escopeta.,1,0,4,2,0,1
2524,"— ¿Quieres chocolate? — No gracias, no me gusta. — ¡Oh! ¡Misericordioso Dios! perdónalo, no sabe lo que dice esta pequeña criatura.",1,1,1,1,2,0
2525,"Mi cama huele a ti Lupita, 12 años, 1ero. de secundaria, orino su almohada de Monsters University.",1,2,0,0,0,0
2526,Quiero un maldito mensaje que me alegre la noche. Sólo uno.,0,0,0,0,0,0
2527,"Si te dijo ""sueltame"" y la soltaste, si te dijo ""tengo frío"" y no la abrazaste, si te dijo ""adiós"" y te fuiste, FRACASASTE como hombre.",0,0,0,0,0,0
2528,"-Juan, te noto algo diferente -Soy Pedro -Ah, eso era...",1,2,0,1,1,0
2529,Daría tu vida por mí.,0,0,0,1,0,0
2530,"En casa, la última palabra la tengo yo... ¡Sí mi amor! @neneaguero  ",1,1,1,1,0,0
2531,Tú Yo A 3MSC Yo te empujo Tú te caes Y mueres Piénsalo...,0,0,0,0,0,0
2532,"— Oye, te invito a mi boda.
— Felicidades, ¿cómo debo ir vestida?
— De novia.",0,0,1,0,0,0
2533,- ¿Dónde vas a pasar las vacaciones? -En Twitter.,1,2,0,1,0,0
2534,"-Sr Lobo, cuando mi abuela se entere que me violó 5 veces, lo va a matar —Caperucita fue solo una vez! —¿Qué?¿Ya te vas pinche flojo?",1,0,0,1,1,0
2535,"Cosas que hago mientras estudio: 1% estudiar, 29% mirar cuantas hojas de apuntes me quedan, 70% decirle a los demás que tengo que estudiar.",1,1,2,1,1,1
2536,Típico: mirar el examen y decir y esto cuando han enseñado.,0,0,0,0,0,0
2537,"Están 2 cocodrilos cuando pasa una mujer sin brazo y sin pierna y un cocodrilo dice: -Mira, esa es la mamacita que me estoy comiendo!",0,0,0,0,0,1
2538,"No estoy de acuerdo en que la gente diga ""La edad es sólo un número"". La edad es claramente una palabra.",1,1,1,0,0,1
2539,"Pareja termina de hacer el amor. Ella: -¿Tu eres anestesiólogo? -Si, ¿cómo supiste? -Porque no sentí ni mierda! by @JenniferGamba",1,1,1,1,0,0
2540,Amigos son los huevos... están en el mismo nido y nunca se pelean! by @Darialber  ,1,1,0,2,0,0
2541,"Abres un paquete de chicles, y de repente todo el mundo es tu mejor amigo.",0,0,0,0,0,0
2542,-Mi hijo esta yendo a clases de natación - ¿Y qué tal lo hace? -Nada mal.,1,1,3,3,1,1
2543,Típico: Estudiar en voz alta para crear una falsa sensación de aprendizaje.,1,1,2,0,1,0
2544, Te amo.  ¿A mí y a cuántas más?  Depende de las hijas que vayamos a tener.,0,1,0,0,0,0
2545,¿Qué es un pollito encima de un tenedor? Un pollito encubierto.,1,0,1,3,2,1
2546,"Avísame cuando madures, estaré en los columpios esperando.",1,1,3,2,0,0
2547,"- ¿Cómo se dice perro en ingles?  -Dog -Muy bien, ¿y veterinario?  - ¡Dogtor! ",1,1,0,0,1,1
2548,"- ¿Yo mentir? ¿YO MAMÁ? ¿O TAL VEZ DEBERÍA DECIR RATONCITO PÉREZ? -Per... -PERDÓN POR MENTIR, REYES MAGOS -Es que hij... -PAPÁ NOEL",1,1,0,2,2,2
2549,2 palabras 11 letras 100 complicaciones 1 desgracia.   “Batería baja”.,1,1,1,0,0,0
2550,Prefiero dormir que sentir amor. Por lo menos el sueño nunca te engaña.,1,0,1,2,0,0
2551,¿Qué hace Batman en casa de Batichica? ¡Batirarsela! ,1,1,0,0,1,0
2552,—No juegues con mis sentimientos ¿Crees que soy de madera? —JAJAJA No te enojes Pinocho.,1,1,1,0,1,0
2553,"¡CASA SOLA! ""Perspectiva: Fiesta loca con todos tus amigos"". ""Realidad: Ir al baño con la puerta abierta"".",1,0,2,2,5,2
2554,Un negrito a la registraduria: -Oiga Jeñol porque tengo 2 fotos en la cedula? -Señor esa es la huella digital! by @JuanDavidAhumaden,1,0,1,1,1,0
2555,"-Tenemos una relación seria. -¿Lleváis mucho tiempo? -Tres días, pero no nos reímos.",1,2,4,3,3,4
2556,"Quiero ser la razón, por el cual agarres tu celular al amanecer, para ver si hay algún mensaje mío.",0,1,0,0,0,0
2557,"Y Jesús partió el pan y dijo: ¿15cm o 30cm? ¿De pan de ajo, blanco o Integral ? ¿Todas las verduras? ¿Tostado o caliente?.",1,0,1,3,0,0
2558,"Te rascas un ojo. 
Recuerdas que ibas maquillada. 
Eres un mapache.",0,0,0,0,0,0
2559,Típico: Abuelas que antes de decirte tu nombre nombran a todos tus primos.,1,1,1,4,0,0
2560,"- ¿Te estás bañando? -No, me estoy regando a ver si crezco.",1,1,1,1,1,0
2561,"—Profesor, no alcancé a apuntar, ¿puede repetir? —Sí, ¿en qué parte te perdiste? —Más o menos en el inicio del semestre.",1,2,1,7,0,0
2562,"Es considerado una ""traición"" que tu mejor amigo/a se junte con alguien que no te agrada.",0,0,0,0,0,1
2563,"RT @MichelPesquera: Buenos días a todos, los saludo desde Vancouver y ya voy de salida a Seattle. El clima ha estado espectacular. Al rato …",0,0,0,0,0,0
2564,"Ciclo de la vida: Hombres detrás de las mujeres, mujeres detrás de Ricky Martin y Ricky detrás de los hombres! by @_3duar2_ ",1,0,0,0,0,2
2565,"Y entonces Satanás dijo ""Hay que combinar las matemáticas y el abecedario""",1,0,0,0,2,0
2566," Voy Amarte.  ¿Lo prometes?  Si, soy astronauta.",1,2,0,1,1,1
2567,"No escribas mucho, a quien te responde poco.",0,0,0,0,0,0
2568,¿Los INFANTES disfrutan la INFANCIA tanto como los ADULTOS disfrutan el ADULTERIO?,0,0,0,1,0,0
2569,"ATENCIÓN! Quieres ganar 100 seguidores? Sí? 

Estén pendientes ala dinámica de  que esta organizando @JohannStevenn ANIMATE!",0,0,0,0,0,0
2570,—Perdí 800 calorías en 2 segundos —¡WoW! ¿Cómo lo hiciste? — Se me cayó mi hamburguesa :(,1,1,0,1,1,0
2571,"Típico: Llegada inoportuna de gente a tu casa, que te obliga a vestirte.",0,0,0,2,1,0
2572,Dos tipos conversaban: -Mi mujer maneja como rayo -¿Muy aprisa? -No. Siempre pega en los árboles... ,1,0,0,1,2,0
2573,— BOBA HIJUEPUTA — ¿CÓMO ME DIJISTE? — Fue el autocorrector... — Pero tú tienes un Nokia 1100 — Fue la linternita.,1,1,1,1,3,0
2574,"—Oye, ¿Es verdad que eres sordo? —Un poquito, pero ya me estoy poniendo a dieta.",1,0,1,2,0,1
2575,"Salir de un examen pensando ""Lo importante es participar"".",0,0,0,0,0,0
2576,"Intenta pronunciar mentalmente la R sin mover la lengua, Jaja Pudiste?",1,0,1,0,0,2
2577,"—Nada es imposible.
—A ver rascate la espalda con la rodilla, positivo de mierda.",1,1,0,1,1,0
2578,Hoy me levanté con ganas de volverme a acostar.,0,0,1,0,0,1
2579,Típico: Ver a tus amigos y pensar: “Cuando los conocí parecían normales”,1,0,0,2,1,1
2580,"-Vengo a buscar empleo - ¿Usted habla inglés? -Si señor - ¿Nivel? -Level JAJAJA ¿no me va a contratar, no? - ¡NO! - :(",1,0,1,0,1,1
2581,"-¿Cómo te fue en el colegio Jaimito? -Hice una redacción que conmovió al profesor -Ah sí? -Sí, me dijo que daba pena. by @benitezcarlos2",1,1,0,0,1,1
2582,"Censo: –Nombre? –Adán –Su Esposa? – Eva – JA JA, ¿la serpiente también vive aquí? –Sí, un momento. SUEGRAAA!!!",1,0,0,0,1,2
2583,"—Vas a ser papá, ¡Estoy EMBARAZADA!! —¡Que felicidad amor! —Caíste Feliz Día De Los Inocentes! —¿No estas embarazada? —Sí, pero no es tuyo.",1,0,0,1,3,0
2584,"RT @Ejercitandote: No trabajes con intensidad un músculo que no ha tenido 48 horas de descanso. Lo desgastas, pierdes masa muscular.",0,0,0,0,0,0
2585,"—Hijo, Feliz navidad —Mamá, sabes que no me gusta la navidad —Ah, ¿Entonces qué hago con este iPhone 5s? —Belén, campanas de belén.",0,1,0,0,0,0
2586,Siempre hay una conversación en whatsapp que jamás borras.,0,0,0,0,0,0
2587,La conocí en un ascensor. Soy el amor de subida.,1,0,1,2,3,0
2588,"Mi  es para cada uno de mis seguidores que me apoyan siempre, y se toman el tiempo para leerme, mencionarme y darme RT y FAV",0,1,0,0,0,0
2589,"Entrar al banco y gritar: ""¡BOMBAAA...para bailar esto es una bomba, para gozar esto es una bomba!"" Reír y escapar bailando Gangnam Style.",1,1,1,1,0,0
2590,"""Hoy si me duermo temprano"". —Yo hace 5 horas.",1,2,0,0,0,1
2591,"Los borrachos son como los gatos, siempre regresan a casa y nadie sabe cómo.",1,1,1,0,1,1
2592,"Una mujer tan fea, tan fea que le dicen la tortilla de arriba... Porque todos la manosean pero nadie se la come... ",1,2,0,1,0,0
2593,"Me encanta ver cuando mi celular tiene el 100% de batería, son los mejores 30 segundos del día",1,0,0,1,0,1
2594,"-Mamá, estoy saliendo con el vecino -Hija, podría ser tu papá - ¿Y desde cuando te importa la edad? -No me estás entendiendo...",1,0,0,1,1,1
2595,"Me encanta dormir, pero no acostarme temprano.",0,0,0,0,0,0
2596,RT @MuyCuriosoES: Más de 1000 aves mueren anualmente por estrellarse contra ventanas. ,0,0,1,0,0,0
2597,"Típico: Te acuestas, apagas la luz, te tapas, te acurrucas, cierras los ojos, hasta que..... ¡MIERDA! ¡LA TAREA!",1,1,0,1,1,0
2598,"RT @UnaFilosofa: Tenemos la mala costumbre de amar a quien nos rechaza, y de rechazar a quien nos ama.",0,0,0,0,0,0
2599,"-Mi amor, hace mucho que no tenemos sexo -Mi vida, no hables en plural",1,0,1,1,0,1
2600,"Yo solo quiero vivir como Phineas &amp; Ferb ellos siempre están de ""VACACIONES"".",0,3,0,1,0,0
2601,Estas viendo tranquilamente la película en el cine y de repente se sienta una jirafa humana enfrente tuyo.,0,0,0,0,0,0
2602,Típico: hacerte el educado en la casa de tu amigo,1,1,0,0,0,1
2603,Nunca pude estudiar derecho. (El Jorobado de NotreDame) ,1,1,0,0,1,0
2604,"Esa sensación de querer salir cuando el profesor dice: ""Al que no le interese, se puede retirar"".",0,0,0,1,0,0
2605,Madurar es caminar y dejar de jugar con las lineas del suelo.,1,0,1,2,0,0
2606,"Bueno, dame tu numero. No sé, nos acabamos de conocer. Dime tu numero. Me da pena. No soy fácil. ¿Vas a querer la recarga sí o no?.",1,0,1,0,1,1
2607,Típico: Tener muchas cosas por hacer y terminar haciendo NADA.,0,0,0,0,0,0
2608,"-Si, esta acá. ¿Queres hablar? -NO ME PASES MAMÁ -Ok, ahí te paso -LA REPUTHola, feliz cumple tía...",1,0,0,1,1,0
2609,"Me arrepiento de todo lo que te dije en el pasado, hoy me se nuevos y mejores insultos.",1,0,1,1,0,0
2610,- ¿Tenes novio? -Claro que sí - ¿Como se llama? -Nemo - ¿Y donde está? -Todavía lo estoy buscando.,1,0,1,0,1,1
2611,"Que no se pierda esa linda costumbre de hacerse el normal, hasta que se entra en confianza",0,0,0,0,0,0
2612,"Cuando una mujer te pregunte porqué hiciste algo malo, respóndele ""por idiota, mi amor"". Es como pase directo al cielo.",1,1,0,0,1,1
2613,"- ¿Tenes frío? -No -Yo lo decía para abrazarte -Espera, que frío hace ¿no?",1,0,1,0,0,1
2614,"RT @MichelPesquera: Cuando algo malo te pase tienes 3 opciones: dejar que te defina, dejar que te destruya o bien dejar que te haga fuerte.…",0,0,0,0,0,0
2615,"Me voy al gimnasio, hoy toca fotos en el espejo.",1,0,0,1,0,1
2616,"Los Reyes Magos fueron los creadores de los preservativos... porque llegaron con oro, mirra y CON DONES... ",1,0,2,0,1,0
2617,"Ignorar es la mejor forma de matar, sin mancharse las manos.",0,0,1,0,0,0
2618,"Domingo: es ese día que duermo mucho, despierto cansado de dormir y vuelvo a dormir para descansar.",1,0,0,2,0,0
2619,"-¿Sabes cual es la diferencia entre la pizza y tu opinión?
-¿Cuál?
-Que la pizza si la pedí",1,0,1,0,1,0
2620,Un tipo a una mujer: -Es increíble que la seda de su vestido venga de un gusano -No hable así de mi marido! ,1,0,0,0,0,2
2621,—¿Te gusta la química? —Nitrato de entenderla.,1,0,1,0,2,1
2622,"Cosas que hago al ""estudiar"" : 1% estudiar. 29% mirar cuantas hojas de apuntes me quedan. 70% decirle a los demás que tengo que estudiar.",1,1,1,1,1,1
2623,Según mi mamá: ¿Dolor de cabeza? La computadora. ¿Dolor de espalda? La computadora. ¿Me atropellan? La computadora..,1,1,1,0,1,0
2624,"Mientras tú me ignoras, el helado que dejé afuera de la nevera se derrite por mí.",1,0,1,0,1,0
2625,"— Papi, ¿Me das $50?..
— ¿¡QUE!? ¿Qué te de $40? ¿Para qué quieres $30 si con $20 es suficiente?... Ten $10 y dale $5 a tu hermano.",1,2,0,1,0,0
2626,Agregar un JAJAJA para que la indirecta sea leve,0,0,0,0,0,0
2627,Una de las ventajas de no ser feliz es que se puede desear la felicidad,0,0,0,1,0,0
2628,El que sabe sabe... Y el que no sabe... es JEFE  ,1,0,1,1,0,0
2629,"En clase: 1+1=2. Ejercicios para casa: 1+2+1=4. Examen: Maria compró 4 uvas, se comió una y le dio otra a Pedro, calcula la masa del Sol.",1,1,0,1,0,1
2630,"No llores por alguien que no merece tus lágrimas.

A no ser que lo mates y tengas que llorar en su funeral para no levantar sospechas.",1,0,0,0,3,1
2631,"Cosas que digo en clases: ""me quiero ir"", ""tengo hambre"" ""tengo sueño"", y preguntar a cada momento ¿Qué hora es?..",0,0,0,1,0,0
2632,Le dice un borracho a una señora que está dando pecho! -Señora hip! Aunque no lo crea su hijo me invitó a cenar! ,1,3,0,0,1,0
2633,"RT @CaritoAgudelo: NO QUIERO que se vaya Mateo!! Todo lo que dijo es real! Además es de los que mejor actúa, voten por Oscarrrrr!! ",0,0,0,0,1,0
2634,"—¡Amor! Adivina que, no estoy embarazada.. —Enserio mi amor, que felicidad :') —No, idiota si lo estoy, feliz día de los inocentes. — :(",0,1,1,0,0,1
2635,Entender un tema de matemática y sentirte Dios,1,1,1,2,0,0
2636,Odio que la canción se equivoque cuando estoy cantando.,1,2,0,1,2,0
2637,Milenio:1000 años. Siglo: 100 años. Década: 10 años. JUNTOS PARA SIEMPRE: De 1 a 2 meses.,1,1,0,0,0,1
2638,"–Soy bidente. —¿Puedes ver el futuro? —No, sólo tengo dos dientes JAJAJAJAJÁ —¿Eres idiota? —No, soy un conejo JAJAJAJAJAJÁ. :B",1,2,1,0,2,1
2639,"–¡Mira! ¡Un fin de semana! –¿Dónde? –Ya no, ya pasó.",1,1,1,2,0,0
2640,"Amistad sin bullying, no es amistad.",0,0,0,2,1,0
2641,15 de Febrero. Día Mundial de la lucha contra el cáncer infantil. Mucho ánimo y fuerza para todos los que lo padecen.,0,0,0,0,0,0
2642,RT @NewBirdVe: Después de un largo día nada mejor que un masaje de pies ¡uff! ¿si o no?,0,0,0,0,0,0
2643,Una mujer encabronada debería considerarse como arma blanca.,1,1,1,1,0,2
2644,"Ese momento incomodo cuando no escuchaste nada de lo que te hablaron y respondes: ""jaja si"".",0,2,1,0,1,0
2645,Típico: Les das todo y te cambian por nada.,0,0,0,0,0,0
2646,"Cada vez que dices ""no puedo"" pierdes la oportunidad de demostrarte a ti mismo de las cosas que eres capaz.",0,0,0,0,0,0
2647,"Típico ; Amigos que no entienden el significado de ""Mira disimuladamente""",0,0,0,2,0,0
2648,"-Mi amor ¿Cómo me queda este vestido amarillo? 
-Winnie pooh ¿Qué estás haciendo aquí? (o.o)",1,0,0,0,2,1
2649,A mi también me castigaron por reírme mientras mis papás le pegaban a mi hermano.,0,3,0,0,2,0
2650,"La expresión ""Dime la verdad"" viene del latín ""Ya lo sé todo pendejo!!!""",0,1,0,1,0,0
2651,"-Esa chica tiene nalgas de burro... -¿De burro? -Sí, de burro de planchar! by @Rammoncho",1,1,0,1,0,0
2652,"WhatsApp debería decir ""Tu mensaje ha sido enviado... visualizado, ignorado, humillado y olvidado con éxito.""",1,1,2,1,1,0
2653,"RT dianadagostino_: ""El sabio no dice nunca todo lo que piensa, pero siempre piensa todo lo que dice"". -Aristóteles",0,0,0,1,1,0
2654,"-Mi amor, no has visto mi libro COMO VIVIR 100 AÑOS. -Lo boté a la basura porque tu mamá lo estaba leyendo.  ",1,0,1,1,1,0
2655,"Mi perro dice que las drogas son perjudiciales para la salud, pero yo no le hago caso.",0,0,0,0,1,0
2656,El sexo es como las matemáticas. Súmale la Cama. Réstale la Ropa. Divide las Piernas Y ruega que no te multipliques!,1,1,0,0,1,0
2657,No se si elegir esgrima o albañilería. Estoy entre la espada y la pared,1,1,1,1,0,0
2658,"Un malandro le pregunta a otro: -¿Cómo se dice helmano en inglés? El otro contesta: -¡Coño, BROTHER, ni idea!  ",1,1,1,0,0,0
2659,—¿Ayer lleva H? —No. —¿Y hoy? —Sí. —Como cambian las cosas de un día para otro. JAJAJAJAJAJAJÁ. —Tu retraso no.,1,1,3,4,2,2
2660,"Si una persona vuelve a tu vida para remediar el error que cometió, entonces vale la pena.",0,0,0,0,0,0
2661,"Tengo una amiga que le dicen lechuga, porque en todas las fiestas la manosean pero nadie se la come! by @juankrloz17  ",1,0,0,1,1,0
2662,"-Se terminó
- ¿QUÉ COSA? ¿LA COMIDA?
-No, lo nuestro
-Ahhh, no me asustes, pensé que no había más comida",1,0,1,1,1,0
2663,"RT @laseptimabutaca: Trailer de ""Rápido y Furioso 6"" que se estrenará en mayo de este año 2013 http://t.co/tklxfuFx http://t.co/c5aS4hw2",0,1,0,0,0,0
2664,"*Chocan y se caen los libros* Películas: Descuida, ¿Como te llamas? ¿Salimos? Realidad: ERES UN PENDEJO, QUITATE DE MI CAMINO.",0,1,0,0,0,0
2665,Cuando nos vemos? Cuando quieras! -Mañana? No puedo. El lunes? -Tampoco puedo. El Jueves? No puedo. Cuando entonces? ¡Cuando quieras!,1,0,0,3,0,1
2666, Aqui!   █   █ /█\ /█\ .||. .||. (Las partes de un cuerpo de un negro),1,2,0,0,0,0
2667,RT @laseptimabutaca: La nueva película de Batman podría estrenarse antes que “Justice League” http://t.co/Sh7jCYLl,0,0,1,0,0,0
2668,"- ¿Usted vino a estudiar o hablar? -Mire profesor, llegué a dormir en realidad, pero con todo este ruido es difícil",1,2,0,1,0,0
2669,"Cuando un hombre pierde parcialmente el apetito, es que está enamorado; y cuando lo pierde completamente, está casado.",1,1,2,0,0,0
2670,"-Háceme un favor - ¿Cuál? -Deja de sonreír - ¿Por qué? -Porque me estás enamorando –Ayyy ♥ ¿En serio? -JAJAJAJA mentira, tenés una lechuga.",1,2,0,1,0,0
2671,RT @ParejaCursis: Por esa persona que cuando la ves se te olvida el mundo.,0,0,0,0,0,0
2672,Los perros que ladran no muerden... mientras están ladrando. ,1,1,0,0,2,0
2673,"Me pone muy nervioso que me cojan el móvil. No tengo nada que esconder, pero… ¡NO LO TOQUES COÑO!",1,0,1,1,0,0
2674,"La vida es como el Tetris: tus aciertos desaparecen, mientras que tus errores se acumulan.",0,0,0,0,0,1
2675,"-Señor, ¿Sabe dónde está el Palacio de Justicia? -El Palacio está a la vuelta de la esquina, ahora la justicia es más difícil de encontrar",1,0,2,0,0,0
2676,Tipico: Estar toda la noche despierto y luego sufrir para levantarse temprano.,0,0,0,0,0,1
2677,Formo parte del porcentaje de la población que quiere hacer algo antes de que el microondas llegue a 0,0,0,1,0,0,0
2678,"Con este 1% de batería que me queda, quiero decirte que me gus",1,1,0,2,0,0
2679,Intentar hablar bostezando e inventar un nuevo idioma.,0,1,1,0,0,0
2680,"Abuelas que antes de llamarte por tu nombre, te mencionan a todos tus primos.",1,1,0,0,1,2
2681,"Me encantas, ¿lo entiendes o te lo explico a besos?",0,0,0,0,0,0
2682," Jajaja, Ese man coje de objeto sexual a las mujeres y ustedes lo alaban jajaja, Que moral!!!",0,1,0,0,0,0
2683,"Odio los lunes, los martes, los miércoles, los jueves y la mitad del viernes.",0,1,0,1,1,1
2684,"Anoche discutí con mi mujer, y le recordé que soy yo quien lleva los pantalones. Entonces me recordó que es ella quien me los quita...",1,0,0,0,3,1
2685,"Pijama También conocido cómo: ""El uniforme de los domingos""",1,1,2,0,0,0
2686,"Existen 5 niveles de temor:
—El miedo.
—El pánico.
—-El celular que se cae.
—12 llamadas perdidas de tu mamá.
—Y el ""tenemos que hablar"".",1,0,0,3,1,0
2687,"Yo te espero, pero ten en cuenta que quizás el tiempo no lo hará.",0,0,0,0,0,0
2688,NOMBRE: llaves. OCUPACIÓN: Abrir puertas. HOBBIES: Jugar al escondite.,1,2,0,2,1,1
2689,Novia es novia las demás que ladren.,0,0,0,0,0,0
2690,"Un loco le dice a otro: -Adivina que tengo en la mano –Un elefante -No vale, ya lo viste",1,1,3,1,0,2
2691,Mi mente le hace bullying a mis sentimientos,0,0,0,0,0,0
2692,"Dos amigos hablando: - Hola, repetiré todo lo que digas - ¿Ah sí? - ¿Ah sí? -Eso molesta -Eso molesta - Soy un idiota -Eso ya lo sabia",1,1,1,0,1,0
2693,"-Papá me pican los mosquitos -APAGA LA LUZ *la apaga y entran dos luciérnagas* -Papá, papá, ya me están buscando con linternas :(",1,1,1,1,0,0
2694,TÍPICO: Estas aburrido y NADIE te habla... Estas ocupado y te hablan TODOS,1,1,0,1,0,1
2695,"En algo tan pequeño como una lágrima, cabe algo tan grande como un sentimiento.",0,0,0,0,0,0
2696,"El marido a su mujer: -El Dr. me pide muestras de mi excremento, esperma y orina. -Fácil, dale tu calzoncillo. ",1,1,0,1,0,0
2697,"RT @PuntoGYM: La confianza es como una goma de borrar, se vuelve más y más pequeña después de cada pequeño error.",0,0,0,0,0,0
2698,"No es envidia, pero me gustaria tener tus ojos, tu cara, tu cuerpo, porque ¿sabes? no tengo disfraz para halloween ",1,0,1,2,0,0
2699,"-Mi amor, ¿me queres de verdad? -Claro que te qui...GOOOOLLL",1,1,1,0,0,0
2700,—¿De dónde vienes? —Del salón de belleza. —¿Y qué... No había luz?,1,1,1,0,0,2
2701,"Ponerte a estudiar, mirar un momento el Twitter, actualizar Facebook y al final perder toda la tarde",1,1,0,1,0,0
2702,"¡Papá papá, tengo un lío de faldas! -¡Ese es mi hijo, a ver cuéntame! -¡No se si ponerme la falda azul o la rosa!",1,1,0,0,0,2
2703,"Mis abuelos conocieron la Radio y tuvieron 9 Hijos. Mis Padres la TV y somos 3 hijos. Yo conocí el ""Internet"" y aquí se acabo la Familia.",0,1,0,0,0,0
2704,"Típico: Despertar con sueño, dormir con sueño, vivir con sueño.",0,0,1,0,0,0
2705,"Va un señor al confesionario y el cura estaba comiendo. Entonces, el señor le dice: - He pecado. Y el cura le responde: - No. E’ pollo.",1,1,1,1,0,0
2706,¿De qué murió el Capitán Garfio? ¡De un picor de cojones!  ,0,0,0,0,1,0
2707,Típico: Lanzar el móvil a la cama y sufrir porque no se caiga con tantos rebotes.,0,1,0,2,0,0
2708,"Decir ""Perdón"" es complicado, pero lo realmente difícil es decir ""Aserejé ja deje, dejebere seibinouva majavi ande bugui ande güididípi""",1,1,0,1,0,0
2709,¿Qué tienen las mujeres en medio de las piernas? ¡Las rodillas! ,1,1,1,0,1,0
2710,"El 14 de febrero tendría que ser navidad, digo... por tanto animal con cuernos llevando regalos",1,0,0,2,1,0
2711,Madurar es aceptar que la carta de Hogwarts nunca va a llegar.,1,0,1,0,2,0
2712,"Extraño mi infancia, donde lo único que me dolia era cuando me raspaba las rodillas.",0,0,1,1,0,0
2713,Mi memoria es: — 5% nombres — 3% números telefónicos — 2% asuntos del colegio — 90% letras de canciones.,0,1,0,0,0,0
2714,- ¡Que auriculares tan grande tienes! - ¡Son para ignorarte mejor!,1,0,0,1,2,0
2715,"¿Qué le dijo la vagina al pene? ¡Qué haces ahí parado, entra! ",1,0,1,1,1,0
2716,"La negra: -Oye negro quiero DVD -Ay la negra enloqueció, vos no sabes sumar, pa' que querés dividi? by @franklintobon  ",1,1,0,1,1,0
2717,En vacaciones cuando despierto no se si desayunar o almorzar.,0,0,0,0,0,0
2718, Cualquier disco que no sea regayton ,0,0,0,0,0,0
2719,"-Tengo hambre - ¿De qué? -De tus labios, para besarte como si no hubiese un mañana -Ayyy, ¿en serio? -No, pasame las galletitas",1,0,0,2,1,0
2720,"No te deseo mal, pero... ¡Ojala y tu cajita feliz venga sin juguete!.",1,1,0,0,1,0
2721,¿Soy el único que cuando escucha música con auriculares siente que todo el mundo te está llamando?,0,0,0,0,0,1
2722,"RT @NewbirdVe: ¿Sabías que el calzado de los más pequeños debe ser revisado cada tres meses, para controlar que no les quede ajustados? …",0,0,0,0,0,0
2723,- ¿Sos ganadero? -No - ¿Y qué haces con esa vaca? - ¡Papá! deja a mi novia en paz -JAJAJA que nos deje un litro de leche o se va - :(,1,0,2,1,0,0
2724,"El maestro a Jaimito: -¿Te ayudó tu papá a hacer la tarea? -No maestra, la hizo toda él solito...  ",1,0,1,1,2,0
2725,"— Mamá, mamá, ¿Qué es robar? — Cállate y sigue corriendo.",1,1,0,2,2,1
2726,"-Hola, soy Diego –Discúlpame, no sabía que eras ciego -Dije que me llamo Diego, sorda -Ahh, ¿y todavía me decís gorda? ¡Mátate!",1,2,2,1,0,1
2727,"-Mis vecinos están siempre fuera de casa, tomando el sol o jugando futbol. -Pobres, seguro no tienen Internet... ",0,0,0,0,0,1
2728,"- ¿Tus padres son arquitectos? -No -Pero si sos todo un monumento -Ayyy ♥ -Jajaja mentira, es que necesito trabajo de albañil - :(",1,0,2,0,0,0
2729,RT @dondealfredo: Cada vez más cerca del Día del alcohol y la amistad... ¿O cómo era? ,0,1,1,0,0,0
2730,"-Mi vida, estás muy gorda -¡Ay mi amor! ¿No puedes decirme algo más dulce? -No, porque te lo comerías...",1,0,1,2,2,0
2731,RT @SuperSarcastico: Una delicia el bosque: http://t.co/4mVTl1wRsG,0,0,0,0,0,0
2732,Mas vale siete veces con Blancanieves que una vez con cada enano.   ,1,0,1,2,0,0
2733,- ¿Qué tenes mañana a primera hora de clases? -Ganas de asesinar a todos,1,0,2,0,0,0
2734,"Detrás de una horrible cruda, hay una hermosa peda.",1,2,0,0,0,0
2735,"TOC TOC!
-Quien es?
-Soy tu nuevo vecino, soy rubio y actor porno.
-Ay! Voy.
-Ajaa zorra! Somos los Testigos de Jehova ARREPIENTETE DEMONIA!",1,0,0,0,3,1
2736,"-Dr., mi hijo tiene 6 meses y no abre los ojos. -El que debe abrir los ojos es Ud., este bebé es chino!  ",1,1,0,2,1,0
2737,"Fulano y mengano, dos ejemplos de vida",1,1,0,0,1,0
2738,"Me gusta que me vacunen y decirle a las enfermeras ""La bashe de datosh de virush, ha shido actualizada"". ",1,1,0,1,0,1
2739,"–¿Me das? – ¡Nooooooooo! – ¡Ok, gracias! –¡Mentira toma! – ¡No, gracias ya no quiero!",0,0,0,0,0,0
2740,Mosquitos que practican Formula 1 en tu oreja.,0,0,0,0,2,0
2741,¿Donde encuentras un perro sin piernas? Exactamente donde lo dejaste! by @israelrdz   ,1,0,1,0,0,1
2742,"-Hijo! tienes la bragueta abierta, se te va a escapar el pajarito! -Tranquila, volverá, tiene los huevitos aquí.",1,0,1,0,1,0
