,text,category
2193,"La vida es como el Tetris: tus aciertos desaparecen, mientras que tus errores se acumulan.",0
2194,Tipico: Estar toda la noche despierto y luego sufrir para levantarse temprano.,0
2195,Formo parte del porcentaje de la población que quiere hacer algo antes de que el microondas llegue a 0,0
2196,"Con este 1% de batería que me queda, quiero decirte que me gus",1
2197,Intentar hablar bostezando e inventar un nuevo idioma.,0
2198,"Abuelas que antes de llamarte por tu nombre, te mencionan a todos tus primos.",1
2199,"Me encantas, ¿lo entiendes o te lo explico a besos?",0
2200,"Odio los lunes, los martes, los miércoles, los jueves y la mitad del viernes.",0
2201,"Anoche discutí con mi mujer, y le recordé que soy yo quien lleva los pantalones. Entonces me recordó que es ella quien me los quita...",1
2202,"Pijama También conocido cómo: ""El uniforme de los domingos""",1
2203,"Existen 5 niveles de temor:
—El miedo.
—El pánico.
—-El celular que se cae.
—12 llamadas perdidas de tu mamá.
—Y el ""tenemos que hablar"".",1
2204,"Yo te espero, pero ten en cuenta que quizás el tiempo no lo hará.",0
2205,Novia es novia las demás que ladren.,0
2206,Mi mente le hace bullying a mis sentimientos,0
2207,"Dos amigos hablando: - Hola, repetiré todo lo que digas - ¿Ah sí? - ¿Ah sí? -Eso molesta -Eso molesta - Soy un idiota -Eso ya lo sabia",1
2208,"-Papá me pican los mosquitos -APAGA LA LUZ *la apaga y entran dos luciérnagas* -Papá, papá, ya me están buscando con linternas :(",1
2209,TÍPICO: Estas aburrido y NADIE te habla... Estas ocupado y te hablan TODOS,1
2210,"En algo tan pequeño como una lágrima, cabe algo tan grande como un sentimiento.",0
2211,"RT @PuntoGYM: La confianza es como una goma de borrar, se vuelve más y más pequeña después de cada pequeño error.",0
2212,"No es envidia, pero me gustaria tener tus ojos, tu cara, tu cuerpo, porque ¿sabes? no tengo disfraz para halloween ",1
2213,"-Mi amor, ¿me queres de verdad? -Claro que te qui...GOOOOLLL",1
2214,—¿De dónde vienes? —Del salón de belleza. —¿Y qué... No había luz?,1
2215,"Ponerte a estudiar, mirar un momento el Twitter, actualizar Facebook y al final perder toda la tarde",1
2216,"Mis abuelos conocieron la Radio y tuvieron 9 Hijos. Mis Padres la TV y somos 3 hijos. Yo conocí el ""Internet"" y aquí se acabo la Familia.",0
2217,"Típico: Despertar con sueño, dormir con sueño, vivir con sueño.",0
2218,"Va un señor al confesionario y el cura estaba comiendo. Entonces, el señor le dice: - He pecado. Y el cura le responde: - No. E’ pollo.",1
2219,Típico: Lanzar el móvil a la cama y sufrir porque no se caiga con tantos rebotes.,0
2220,"Decir ""Perdón"" es complicado, pero lo realmente difícil es decir ""Aserejé ja deje, dejebere seibinouva majavi ande bugui ande güididípi""",1
2221,¿Qué tienen las mujeres en medio de las piernas? ¡Las rodillas! ,1
2222,"El 14 de febrero tendría que ser navidad, digo... por tanto animal con cuernos llevando regalos",1
2223,Madurar es aceptar que la carta de Hogwarts nunca va a llegar.,1
2224,"Extraño mi infancia, donde lo único que me dolia era cuando me raspaba las rodillas.",0
2225,Mi memoria es: — 5% nombres — 3% números telefónicos — 2% asuntos del colegio — 90% letras de canciones.,0
2226,"¿Qué le dijo la vagina al pene? ¡Qué haces ahí parado, entra! ",1
2227, Cualquier disco que no sea regayton ,0
2228,"-Tengo hambre - ¿De qué? -De tus labios, para besarte como si no hubiese un mañana -Ayyy, ¿en serio? -No, pasame las galletitas",1
2229,"No te deseo mal, pero... ¡Ojala y tu cajita feliz venga sin juguete!.",1
2230,¿Soy el único que cuando escucha música con auriculares siente que todo el mundo te está llamando?,0
2231,- ¿Sos ganadero? -No - ¿Y qué haces con esa vaca? - ¡Papá! deja a mi novia en paz -JAJAJA que nos deje un litro de leche o se va - :(,1
2232,"El maestro a Jaimito: -¿Te ayudó tu papá a hacer la tarea? -No maestra, la hizo toda él solito...  ",1
2233,"-Hola, soy Diego –Discúlpame, no sabía que eras ciego -Dije que me llamo Diego, sorda -Ahh, ¿y todavía me decís gorda? ¡Mátate!",1
2234,"-Mis vecinos están siempre fuera de casa, tomando el sol o jugando futbol. -Pobres, seguro no tienen Internet... ",0
2235,RT @dondealfredo: Cada vez más cerca del Día del alcohol y la amistad... ¿O cómo era? ,0
2236,"-Mi vida, estás muy gorda -¡Ay mi amor! ¿No puedes decirme algo más dulce? -No, porque te lo comerías...",1
2237,RT @SuperSarcastico: Una delicia el bosque: http://t.co/4mVTl1wRsG,0
2238,Mas vale siete veces con Blancanieves que una vez con cada enano.   ,1
2239,- ¿Qué tenes mañana a primera hora de clases? -Ganas de asesinar a todos,1
2240,"Detrás de una horrible cruda, hay una hermosa peda.",1
2241,"TOC TOC!
-Quien es?
-Soy tu nuevo vecino, soy rubio y actor porno.
-Ay! Voy.
-Ajaa zorra! Somos los Testigos de Jehova ARREPIENTETE DEMONIA!",1
2242,"-Dr., mi hijo tiene 6 meses y no abre los ojos. -El que debe abrir los ojos es Ud., este bebé es chino!  ",1
2243,"Fulano y mengano, dos ejemplos de vida",1
2244,"Me gusta que me vacunen y decirle a las enfermeras ""La bashe de datosh de virush, ha shido actualizada"". ",1
2245,"–¿Me das? – ¡Nooooooooo! – ¡Ok, gracias! –¡Mentira toma! – ¡No, gracias ya no quiero!",0
2246,Mosquitos que practican Formula 1 en tu oreja.,0
2247,¿Donde encuentras un perro sin piernas? Exactamente donde lo dejaste! by @israelrdz   ,1
2248,"-Hijo! tienes la bragueta abierta, se te va a escapar el pajarito! -Tranquila, volverá, tiene los huevitos aquí.",1
2249,"No tengo iPhone, iMac ni IPad porque no iPlata.",1
2250,Ya rebasamos los 400 mil seguidores! Gracias a todos por su apoyo!,0
2251,"Maestra en clase de Anatomía: -¿Cuántos huesos tiene el hombre? Pepito rápidamente: -¡Dos! -Dije ""huesos"" Pepito",1
2252,"""Pero tiene una cara bonita.""     — Una mujer intentando defender a su amiga gorda.",1
2253,"- Hola, ¿cómo te llamas? - María de Los Ángeles, ¿y tú? - Daniel de Nueva York",1
2254,¿Cuál es el colmo de un coleccionista? Cortarse un huevo para no tenerlo repetido.,1
2255, Has subido unos kilitos mamita...,0
2256,"—¿Cómo te llamas? —No sé, estoy de vacaciones.",1
2257,"Los profesores lo llaman: ""copiar"". Yo lo llamo: "" trabajo en equipo"".",1
2258,"Fracasaste como celular, si cuando te perdiste no estabas en silencio.",1
2259,Lo único bueno de la III Guerra Mundial es que no tendré que estudiarla. ,1
2260,"Anoche entraron a robar en casa y esta mañana nos hemos encontrado un billete de 50 € y una nota que pone: ""Espero que las cosas mejoren"".",1
2261,"RT @CuriosoDato: Cuando una mujer dice: ""No te preocupes... ¡PREOCÚPATE!""",0
2262,"Mi letra favorita, la C : Computadora. Celular. Cama.",0
2263,Si callas es malo. Si eres sincero es peor.,0
2264,"- ¿No te cansás de dormir? -Sí, por eso sigo durmiendo",1
2265,"Tengo una amiga que le dicen ""La Tabla del Uno""...   porque es la más fácil de todas... by @ricarloss  ",1
2266,"La delgada línea entre ""twittear"", ""mandar indirectas"" y ""desahogarse"".",0
2267,- ¿Qué haces corriendo alrededor de la universidad? -Una carrera universitaria JAJAJAJA,1
2268,"RT @CiseProgresa: Como todos los 21 de septiembre, hoy celebramos el Día Internacional de Paz. ¡Feliz sábado!",0
2269,"—¿Me prestas tu baño? —Pero no hay papel.  —No importa, es para tomarme una foto para Instagram.",1
2270,"Típico: Anotas cosas para no olvidaras, y olvidas donde las anotaste.",0
2271,"Lo mejor del mundo: un abrazo con sabor a: estoy aquí, contigo, y nunca te dejare.",0
2272,"A las mujeres no hay que entenderlas, hay que comprarles ropa.",0
2273,"—Mamá ¿me haces una pasta de harina precocida con inosinato disodico y gluten? —¿Una Maruchan? —JAJAJÁ sí, siempre se me olvida ese nombre.",1
2274,Nunca digas 'no tengo nada que hacer' cerca de tu mamá.,0
2275,Me cae  mal esa gente que sale bien en todas las fotos,0
2276,Estudiar acostada y quedarse dormida a los 10 minutos,0
2277,"—Oye, ¿cómo te fue en la escuela este semestre? —Mira, mamá, lo importante, es que ya estoy de vacaciones",1
2278,"Muchos podrán pisar el camino, pero pocos dejan huella.",0
2279,"-Mamá, ¿Por qué te la pasas viendo programas de cocina en la TV si ni sabes cocinar? -Ay hijo, vos ves porno, sos virgen y yo no digo nada.",1
2280,Chao Elianis Yo conosco Gays Pero Oscar ya es el colmo hombre...  Es una farsa... No sean ilusos colombianos,0
2281,"RT @Mery_James46: Con un solo dia entero me conformaría T.T RT ""@A_reirse:  una batería que dure una semana""",0
2282,- ¿Nivel de inglés? -Alto - ¿Qué significa never? -Nunca - ¿Y never ever? -Fácil: Nunca unca - ¡Contratado!,1
2283,"-Hola, ¿queres venir conmigo al cine? -Si :D ¿a ver una película? -No, a contar cuantas sillas hay",1
2284,Se te ocurren las mejores respuestas después que se acaba la pelea.,0
2285,Amigo es ese que se te caga de risa en la cara cuando ve tu nuevo corte,0
2286,"¿Para qué dar una segunda oportunidad, si hay alguien mas esperando por la primera?",0
2287,–¿Mamá? –¿Qué? –Te amo –¡YA TE DIJE QUE NO VAS A SALIR!,1
2288,"-Profe, ¿Cómo dijo? -No repito dos veces -Váyase a la mierda - ¿Cómo dijo? -No repito dos veces",1
2289,"Para poder dormir bien no es necesario acostarse temprano, sino levantarse tarde.",0
2290,"Había una mujer tan fea, que cuando la llevaron a la casa de los espantos, regresó con una solicitud de empleo. ",1
2291,"-Estoy leyendo un libro que se llama ""La honestidad y otros valores"" -Que bueno, ¿dónde lo compraste? -Me lo robé de la biblioteca.",1
2292,"El amor no se manifiesta en el deseo de acostarse con alguien, sino en el deseo de dormir junto a alguien.",0
2293,"-Camarero ¿este pan es de ayer? -Sí. -¡Quiero pan que sea de hoy! -Bueno, venga mañana.  ",1
2294,"Tipico: vas por la calle, encontras una piedra y la pateas todo el camino",0
2295,"No es lo mismo decir: te mandé a guardar mi yate, que ya-te lo mandé a guardar! ",1
2296,Típico : de pequeño peleabas la tv con tus Hermanos y te llevaste el control hasta el baño para que no te cambiarán de canal.,0
2297,"La cárcel debe ser un lugar grandioso. Todo el mundo, mata, roba y viola para estar en ella.",1
2298,"Te desearía lo mejor, pero ya me tuviste",0
2299,Ese sentimiento de traición cuando un amigo se lleva bien con una persona que te llevas mal.,0
2300,"Una gallina a un cerdo: -Pobre de ti, vas a morir -¿Por qué? -Porque el granjero dijo: ""Mañana le das chicharrón a la gallina"".",1
2301,¿Tu? ¿Gustarme? JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JÁ Tengo que disimular un poco mas.,0
2302,Mirar a tu mejor amigo y reír porque sabes lo que está pensando.,0
2303,"Los Feos roban oxígeno, los gordos espacio y los pendejos tiempo.",0
2304,"Una cucaracha bailaba sin control, llega otra y le pregunta ¿salsa o reggaeton? Pendeja, corre que es Baygon!  ",1
2305,"Yo siempre doy el 100% en el trabajo: 13% Lunes 23% Martes 25% Miércoles 35% Jueves, 4% el viernes.",1
2306,"-Hijo, ¿por qué el gato está borracho? -Porque vos me dijiste que le diera whisky -WHISKAS pendejo, te dije que le dieras WHISKAS.",1
2307,"¿Cursi, yo? Cursis las estrellas que se opacan y contrastan con tu piel haciendo que ésta noche brilles y deslumbres mi existencia ",0
2308,"Escrito en la pared del baño de damas: -Mi esposo me sigue a todas partes. Debajo: -No es cierto, no lo hago.",1
2309,¿Qué le dijo la Primavera a Yuri? Maldita tu chingada madre!  ,1
2310,"TÍPICO: Ir a la peluquería, decir ""solo las puntas"" y salir con el corte de Dora la Exploradora.",0
2311,"El amor no se crea ni se destruye, solo te transtorna.",1
2312,"—¡Ordena tu habitación!  
—Mamá, no sabes que la vida se encarga de poner cada cosa en su lugar!",1
2313,TÍPICO: Dormir con tu teléfono al lado y conectado al cargador.,0
2314,RT @MichelPesquera: Las grandes historias de éxito son también grandes historias de lucha y fallas.,0
2315,"- ¿Y tu papá donde está? -Está en el cielo -Discúlpame, no sabía -No, esta bien, es Astronauta",1
2316,"Más Falso Que el ""sí, entendí"" en una clase de matemáticas.",1
2317,Tú. yo. Nuestra flojera en la cama. No se. Piénsalo.,1
2318,Mi celular ya parece un teléfono fijo de tanto estar con el cable del cargador puesto.,1
2319,"-ESTOY HARTO DE QUE HABLEN A MIS ESPALDAS -Señor, usted es taxista -Ah, es cierto.",1
2320,"""Niñas de 14 años que..."". —Dijo la niña de 15 años.",1
2321,6 cosas que odia mi mamá: 1.Que salga. 2.Que no salga. 3.Que coma mucho. 4.Que coma poco. 5.Que duerma mucho. 6.Que duerma poco.,0
2322,Típico : Tener las manos heladas y sentir la inmensa necesidad de demostrarlo.,0
2323,"-Maestra, quiero hacerle el amor - ¡Pepito, a mi no me gustan los niños! -A mí tampoco, por eso traigo preservativos",1
2324,"Me encanta encontrar el dinero en mi ropa, es como un regalo para mí de mí.",0
2325,—¿Tu tarea? —Se la comió mi perro —Pudiste imprimirla de nuevo —Mi perro se comió la impresora —Llamaré a tus padres —También se los comió,1
2326,"- ¿En qué se parece la hormiga al elefante? -No sé -En que ambos empiezan con ""h"" -Pero elefante no lleva ""h"" -Se llama Héctor, idiota",1
2327,Recibir un mensaje en la madrugada y leerlo con un ojo,0
2328,RT @AmorProhibid0: Te amo porque has cambiado mi vida y has dado rumbo a mi corazón.,0
2329,"@PitufoFilosofon *En un examen* ""Justifique su respuesta"" -¿Como se atreve a cuestionar mi sabiduría?.",1
2330,"-¡Oye linda! ¿tienes novio? -Para ti tengo novio, marido, amante, amigo y soy lesbiana. Para tu amigo, estoy soltera.",1
2331," Que hagamos de colombia un país Mejor!! Como lo hacemos? Pues dejando de tirar basura,Dejar de Contribuir a la delincuencia ETC",0
2332,"En la vida no hay que dar explicaciones, al fin, la gente entiende lo que quiere entender y lo que le conviene.",0
2333,"—Hijo, Feliz navidad —Mamá, sabes que no me gusta la navidad —Ah, ¿Entonces qué hago con este iPhone 5? —Belén, campanas de belén.",1
2334,Sentirte estúpidamente feliz por imaginarte algo que sabes que no pasará.,0
2335,"RT @TodoReflexion: Que grandioso es tener a alguien en tu vida que pueda hacerte SONREIR, incluso cuando no este cerca de Ti.",0
2336,"Voy a estudiar... Oh una mosca Voy a estudiar... Tengo un WhatsApp Voy a estudiar... Primero me baño Voy a estudiar... Pff las 12, ya mañana",0
2337,RT @EsHoraDeReir: Típico : No tener las llaves de tu casa y entrar como un delincuente.,0
2338,"-¿Tú crees en el amor eterno? -Pues claro, yo he tenido doce o trece de esos. ",1
2339,El silencio de una mujer hace más daño que cualquier palabra.,0
2340,Cuéntenle a sus hijos que fuimos la única generación que vivió esto: 01-02-03 04-05-06 07-08-09 10-11-12 11-12-13,0
2341,"Mario Bros cruzó 200 mundos, mató a 4000 enemigos sólo para ver a su princesa y tú no eres capaz de mandarle un jodido mensaje.",0
2342,Típico: Limpiar tu cuarto = 1% limpieza. 30% quejarse. 69% jugar con lo que vas encontrando.,0
2343,RT @CiseProgresa: En menos de un párrafo envía tu  a nuestro correo ciseredes@gmail.com y participa por un taller de cultura …,0
2344,"-Amor, ¿me queres? -Si - ¿Hasta dónde? -Hasta Marte -Ayyy ♥ ¿así de mucho? -NO, ¡así de lejos!",1
2345,El truco esta en despertar primero que esa persona para que no vea tu ultima conexión en whatsapp.,1
2346,"-Mamá, en el colegio me dicen distraído -NENE, TU CASA ES LA DE AL LADO",1
2347,–Vengo a comprar un perro. –¿Pitbull? –¿Arjona? –¿Qué hace un tipo como usted seduciendo a la vida? –Ya tú sabe.,1
2348,"""Soy como soy y a quien le guste bien y a quien no también."" Wiz Khalifa",0
2349,Algo que nunca entendí en: piedra papel o tijera ¿Qué pasa con la piedra cuando el papel la cubre? ¿La piedra se muere asfixiada?.,1
2350,¿En qué se parece el Madrid a un pesebre? En que los dos están llenos de figuras pero ninguna se mueve. [Los queremos a LOS DOS],1
2351,"El amor no se piensa, se siente.",0
2352,"Mamá, mamá! Yo también quiero comer madera -Nene, eso no se come -Y porqué le decías anoche a papá: Mmm qué rico palo",1
2353,"El ""estoy bien"" es la mentira más usada, e irónicamente la más creída.",0
2354,"Si las indirectas mataran, muchos morirían por equivocación.",1
2355,"Soy del 99,999% de gente, que plantó una semilla en un vaso de plástico con algodón para un trabajo del colegio.",0
2356,"El que no corrió detras de un profesor para entregar un trabajo, NUNCA fue estudiante.",0
2357,"Cuando una persona escribe cosas tristes en facebook me dan ganas de abrazarla y decirle suavemente al oído ""a nadie le importa""",0
2358,—Hazme lo que quieras. —Pues te haré sonreír. —¿QUEEEEÉ? Ya me había bajado la tanga.,1
2359,Quién no arriesgó su vida por un dulce de piñata no tuvo infancia.,1
2360,"—Eres sensible, atento, cariñoso. ¡Y encima estás bueno! ¿Dónde has estado metido todo este tiempo? —En el armario.",1
2361,"-¿A dónde fuiste amor? -Al salón de belleza - ¿Y estaba cerrado? JAJAJA -Sí, pero encontré a tu hermano en el camino y me acosté con él - :(",1
2362,Los días de la semana: -Lunes: D: -Martes: :( -Miércoles: :/ -Jueves: :| -Viernes: :) -Sábado: :D -Domingo: :S  ,0
2363,"Mi mamá también le llaman ""CHATEAR"" a todo lo que hago en la computadora.",1
2364,- ¿Te puedo hacer una pregunta? -Ya me la hiciste - ¿Te puedo hacer otra? -Ya me la estas haciendo -¿Te puedo hacer otra aparte de esta? -No,1
2365,— Don Ramon ¿Su abuelita tiene twitter? — Tomaaaaaaa!! — Pipipipi — Y No te doy otra nomas porque todavía no me sigue!,1
2366,"- ¿Queres nutella? -No gracias, no me gusta -Dios perdónalo, no sabe lo que dice, saca al demonio de su cuerpo \( •_•)_†",1
2367,"2 novios besándose y ella dice: Me besaste tan fuerte que me tragué tu chicle - Cual chicle?, Si yo lo que tengo es un gripononon.",1
2368,"Es muy saludable hacer el amor con preservativos, pero es mas rico hacerlo con una mujer.  ",1
2369,LEY DE VIDA: Entre menos Importancia le des a una Persona mas te busca.,0
2370,Ese momento tan incomodo cuando alguien esta detrás mirando lo que haces en la computadora.,0
2371,En 1990 drácula se alimentaba de vírgenes. En el 2013 murió de hambre,1
2372,"—Oye, ¿Es verdad que eres sordo? —Un poquito, pero ya me estoy poniendo a dieta :)",1
2373,En algún lugar del mundo existe una mujer por la que vale la pena bañarse.,0
2374,"¿Qué es el divorcio? Cuando tu esposa quiere vivir de tu dinero, pero sin ti...   ",1
2375,P.E.R.R.A.= Persona Empeñada en Romper Relaciones Ajenas,1
2376,"—¿Quien te gusta? 
—¿Te doy una pista? 
—¡SI!
—Bueno empieza por TU y termina en NO",1
2377,"Hoy es el Día Mundial del ""Síndrome de Down"", haz conciencia, no hagas diferencia... http://t.co/GaTyU7CwNs",0
2378,"Yo canto hermoso, hasta que me quito los audífonos :|",1
2379,"Si mi teléfono fuera tan inteligente como dicen, se pondría un paracaídas antes de caerse.",0
2380,"Se escribe ""te extraño"" y se pronuncia ""regresa"".",0
2381,"Una vez me topé con un asesino psicópata en la calle; me sacó unas tijeras, pero yo saqué piedra y gané. La gente aplaudía. Fue hermoso.",1
2382,"—¿Oye por qué me agarras las nalgas?  
—Porque ""si la vida te da la espalda, agárrale las nalgas"".   
—¿Y eso qué?   
—Tú eres mi vida ;)",0
2383,,0
2384,- ¿Me queres? - ¿What? - ¿Me queres? - ¿What? - ¿Do you love me? - ¿Qué?,1
2385,"Los conejos saltan y viven 8 años, los perros corren y viven 15, las tortugas no hacen nada y viven 150. No hacer nada es saludable.",1
2386,"-Doctor, tengo la nariz roja e inflamada, ¿qué padezco? -Padece un payaso JAJAJA -Jajaja gracias, ¿cuánto le debo?",1
2387,"Detrás de un ""Yo te aviso"" existe un ""No voy a ir"".",0
2388,"El idiota grita, el inteligente opina, y el sabio calla.. Por eso no contesto nada en clase.",1
2389,Típico: Llegas a tu casa y el único que se alegra es tu perro.,1
2390,Yo también cerré los ojos un segundo y me quedé dormido dos horas.,0
2391,"Nací para comer, dormir y quejarme.",0
2392,"Hoy desperté sin ti como siempre, pero queriendo cambiar eso como nunca.",0
2393,Ataques de risa en momentos inoportunos,0
2394,Mirar tu cuarto y pensar que es más fácil demolerlo que limpiarlo,1
2395,"Tal vez no le caiga bien a todo el mundo, pero no finjo ser una persona que no soy.",0
2396,-Una bebida -¿Cola o Pepsi? -Cola -¿Normal o light? -Normal -¿Lata o botella? -Botella -¿Grande o pequeña? -Mátate -¿Ahora o después?,1
2397,La vida en Matemáticas: Primaria: 5+5=10 Secundaria x²+3x-5=sen(x) Universidad: ??x/(x(e^(1-ln(x)) Vida diaria: 2+2=4,1
2398,"-No te subas al árbol, no te vayas a caer -No nazcas, no te vayas a morir",0
2399,"Tipico: Escribir ""Jajajajajajajajajajajaja"" cuando ni un solo musculo de tu cara se mueve.",0
2400,"""Tu invades mi cabeza"" —Juanita, 10 años, tiene piojos.",1
2401,Yo puedo estar bien y a los dos segundos querer matar a todo el mundo,0
2402,"En un bus, un Sr. se pone detrás de una señorita: -Sr. ¿qué hace? -Nada Señorita -Entonces deje el lugar a otro! by @Darialber ",1
2403,El 99.9% de mis calcetines tampoco tienen pareja y no andan ahí llorando.,1
2404,"Esa sensación de querer salir cuando el profesor dice: ""—Al que no le interese, se puede retirar""",0
2405,"—¡Yo me opongo! —Abuelo, esto es un bautizo.",1
2406,Todo en exceso es malo. Menos dormir...,1
2407,RT @DeboConfesarlo: Yo tambien grite NOOOOOOOOOOOOOO cuando el profesor borro el pizarron.,0
2408,—¿Qué somos? —¡Estudiantes! —¿Qué queremos? —¡6 meses de vacaciones! —¿Y cuándo las queremos? —¡2 veces al año!,0
2409,"-Hola, ¿Hablo con María José? -No, con José María -Mierda, marque al revés",1
2410, ir a un examen a probar o ir a un examen a aprobar.,1
2411,RT @LaBallenaLlena: “No lloraré por ti. Mi rímel es demasiado caro para arruinarlo.” Adriana Lima ¿Si o no?,0
2412,Mi Mama tambien cree que yo soy el unico ser humano que pasa todo el dia en Internet.,0
2413,"-Mesero, hay una ABFHGYRNHFHQWERRDX en mi sopa!
-Señor, es que su sopa es de letras",0
2414,Hay que saber distinguir entre tener ganas de disfrutar tu vida con alguien y necesitar a alguien para disfrutar tu vida.,0
2415,Twitter + Facebook + YouTube + MSN = Razones por la cual mi tarea aun no esta hecha...,0
2416,"Soy de ese 0,00001 % que sabe distinguir entre HAY, AHÍ Y AY.",0
2417,—Eco —Eco —Hola —Hola -Jajaja -Jajaja —Te amo —Hola —Ay ):,1
2418,Típico: Te despiertas con mas sueño del que tenias antes.,0
2419,"Las mujeres son como la policía, aunque ya tengan todas las pruebas todavía quieren la confesión.",0
2420,"-Mami, ¿hay gelatina? -No hija, solo hay i latina e y griega... ",1
2421,"Era un hombre pero tan, tan, tan bajito, que era el último en saber que llovía.",1
2422,—¿Tienes Wi-Fi? —Claro. —¿Cuál es la clave? —Tener dinero y pagarlo.,1
2423,Quédate con quien te siga buscando aun y cuando ya te encontró.,0
2424,"- ¿Y el amor de tu vida? -Por ahí, siendo feliz con el amor de su vida",1
2425,"¡Oye! te ví en la tele ayer -¿En serio? ¿en dónde? -En Animal Planet, PERRA! ",1
2426,"Típico: Caerse de una forma tan estúpida, pero dolorosa, que no sabes si reírte o llorar.",1
2427,"Ir al cine con tus amigos. Ver un trailer. Decir ""Esta tenemos que venir a verla"". Jamás ir a ver la película.",0
2428,"Me violenta que me digan ""te iba a decir algo, pero mejor no.""",0
2429,"–Hola, ¿Hablo con María José? –No, con José María –Mierda, marque al revés.",1
2430,@jesusdiazR80 Sos Retrasado??? Que te pasa -.-!,0
2431,"2 y 2 son 4, 4 y 2 son 6, 6 y 2 son 8 y 8, 16. RT si tambien lo leiste cantando.",0
2432,"Doctor, doctor, cuanto me queda de vida? - 10! - 10 qué? - 9 .....8.......7........6........",1
2433,"-Hijo, vi que pusiste en Facebook WTF. ¿Que significa? -Welcome To Facebook papá",1
2434,Típico: Llegar a tu casa y automáticamente ponerse la pijama.,0
2435,Típico: —¿Te enojaste? — :) —¿Todo bien? — :) —Contestame — :),0
2436,"RT @ceramicascaribe: Muy buenos días, ¿quién se anima a renovar algún ambiente esta semana?",0
2437,"—¿Por qué estás tomando shampoo?  —Porque termine con mi novio y éste envase dice ""Cero lágrimas""",1
2438,"Todos lo llaman día de san valentín, yo lo llamo Viernes",1
2439,"Yo también prefiero estar loco y ser feliz, que ser normal y amargado.",0
2440,La vida es como el sofá de Los Simpson... Nunca sabes qué va a pasar.,0
2441,Estaba Pedro Infante... y ya luego creció...  ,0
2442,Ya descartaron al Papa  negro africano. Se supo que su verdadero nombre es Chongo y no es nada serio decirle Papachongo!!!,1
2443,"Algunos sufren por amor, yo sufro porque la navidad ya no es la misma con el pasar de los años.",0
2444,Mi mamá comenzó a caminar 5 km al día cuando tenía 60 años. Ahora tiene 97 y no tenemos ni p... idea de donde está... ,1
2445, a fumar marihuana  ,0
2446,"—Lenguaje femenino: 

Ok = La cagaste. 

:) = La cagaste. 

Jaja = La cagaste

""Visto"" = La cagaste. 

Haz lo que quieras. = LA MEGA CAGASTE",1
2447,Tarde o temprano los científicos descubrirán que madrugar da cáncer.,1
2448,"-En la cama, 6:00am, cierras los ojos por 5min y ya son las 7:45am -En la escuela, 1:30pm, cierras los ojos por 5min y aun son la 1:30pm",1
2449,"-Menores de 9 años no pagan -Sí, él tiene 6 - ¡Mamá! ¡Tengo 17! - ¡Cállate pendejo, tenes 6!",1
2450,Definición de LENGUA: Órgano sexual masculino secundario que con el tiempo se vuelve primario. ,0
2451,Cosas que he aprendido en el colegio: —Enviar Whatsapp's sin mirar. —Dormir sin ser descubierto. —El trabajo en equipo en los exámenes.,0
2452,Muchas veces tenemos que elegir entre olvidar o dejar que siga doliendo,0
2453,"- ¿Tenes whatsapp? -No, pero tengo infrarrojo",0
2454,"Pobre de ella, se la pasa creyendo que vive en su casa, pero no sale de mi cabeza.",0
2455,Yo también le hablo a mi perro como si me fuese a contestar.,0
2456,"Típico: —¿De que te ríes? —De nada profe, de nada... —No, cuentalo y así nos reímos todos",0
2457,"No es más PUTAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA porque no caben más ""A"" en el tweet",1
2458,"-¡Estás como pañal huggies! -¿Y cómo es eso? -Comodita, olorosita, acolchadita y se ve que aguantas PIPI toda la noche!",1
2459,"—Hola linda, ¿Por qué tan sola?
—Es que me vine a tirar un pedo.",1
2460,"Mamá voy a salir: - ¿A donde? ¿Con quién? ¿Tipo de sangre? ¿Signo zodiacal? ¿Cédula? ¿Muestra de cabello? Papá voy a salir: -Ok, chau",1
2461,Estar de vacaciones y sentir como si todos los días fueran fin de semana,0
2462,"Un viejito a Jaimito: -Oye niño, ¿cuántos años crees que tengo? -Disculpe señor, sólo sé contar hasta cien...",0
2463,"- *Toc Toc* - ¿Quién es? -Abraham -No, primero decime quién sos - ¡Abraham! - ¿Quién sos? - ¡ABRAHAM! - ¡QUE NO!",1
2464,"- ¿Lo rompiste? -No, se le salió el cosito...",1
2465,"¿Bonito? Bonito es que te digan: ""Soñé contigo"".",0
2466,Yo tambien en las noches me pongo a imaginar cosas que me gustaria que me pasaran.,0
2467,—¿Qué tienes a primera hora de clases? —Mucho sueño.,1
2468,Yo también me hice el tonto cuando me contaron un secreto que ya sabía,0
2469,"Ir a la peluquería y decir ""solo las puntas"" y salir con el corte de Dora la exploradora.",0
2470,"RT @dianadagostino_: ""La paz no se escribe con letras de sangre, sino con la inteligencia y el corazón"". -Juan Pablo II",0
2471,"@QueLindoCuando Gracias por ayudarme payasitooo, te amo mas♥",0
2472,Que la risa de tu amigo de más risa que el chiste.,0
2473,— Tengo alzheimer. — Yo también. — ¿Yo también qué? — ¿Qué de que?,1
2474, Dormir sin tener que madrugar,0
