,text,median,category
2605,"Llega un borracho a casa manchado de lapiz labial: -¿Qué es esto? -No me vas a creer, me pelié con un payaso! by @kestlerg  verb determiner noun adposition noun verb adposition noun adjective punctuation punctuation punctuation pronoun verb pronoun punctuation punctuation adverb pronoun verb adposition verb punctuation pronoun verb adposition determiner noun punctuation noun punctuation noun",3,1
2606,"Mi mamá también dijo: un día me voy a ir de la casa, haber que hacen sin mi :( determiner noun adverb verb punctuation determiner noun pronoun verb adposition verb adposition determiner noun punctuation noun pronoun verb adposition determiner punctuation punctuation",1,0
2607,"– Hola. Cómo te llamas? – Joaquín! – Ay, como la serie! – Cual serie? – Thee Joaquín dead punctuation noun punctuation pronoun pronoun noun punctuation punctuation noun punctuation punctuation noun punctuation conjunction determiner noun punctuation punctuation noun noun punctuation punctuation noun noun",3,1
2608,—¿Tu cantas? —En la ducha. —¿Y cuanto hace que no cantas? punctuation punctuation determiner verb punctuation punctuation noun determiner noun punctuation punctuation punctuation conjunction pronoun verb conjunction adverb verb punctuation,4,1
2609,"Típico: Cuando estas incomodo, agarras el celular y haces como si estuvieras haciendo algo. noun punctuation conjunction determiner noun punctuation verb determiner adjective conjunction verb conjunction conjunction verb verb pronoun punctuation",4,0
2610,"-Dame Gasolina - ¿Tanque lleno? - ¡DAME MÁS GASOLINA! -Basta Daddy Yankee, ¿para qué queres tanta? -Para que mi gata prenda los motores. punctuation verb pronoun noun punctuation punctuation noun adjective punctuation punctuation punctuation noun punctuation punctuation noun punctuation punctuation adposition pronoun verb pronoun punctuation punctuation adposition conjunction determiner noun verb determiner noun punctuation",3,1
2611,"-Hola, ¿como te llamas? -Leo - ¿Que lees? -No, soy Leo -Yo soy Sagitario punctuation interjection punctuation punctuation conjunction pronoun noun punctuation punctuation noun punctuation punctuation pronoun verb punctuation punctuation adverb punctuation verb noun punctuation pronoun verb noun",4,1
2612,"Si nunca te dijeron ""Pensé que eras creída antes de conocerte""; FRACASASTE COMO BONITA. conjunction adverb pronoun verb punctuation verb conjunction verb verb adposition verb pronoun punctuation punctuation noun punctuation",0,0
2613,"-Me siento sola -Yo también, sentarse es fácil. punctuation pronoun verb adjective punctuation pronoun adverb punctuation verb pronoun verb adjective punctuation",2,1
2614,"- Hola arroz
- ¿Cómo me llamaste?
- Ay disculpa, yo y mi mala costumbre de decir las cosas al revés punctuation interjection noun punctuation punctuation pronoun pronoun verb punctuation punctuation interjection noun punctuation pronoun conjunction determiner adjective noun adposition verb determiner noun adposition determiner noun",4,1
2615,"Cómo ganar dinero con tú cuenta de Twitter en 3 pasos:  •Ve a Configuración de cuenta. •Pulsa ""Desactivar cuenta"". •Ve a trabajar. pronoun verb noun adposition pronoun verb adposition noun adposition number noun punctuation punctuation noun adposition noun adposition noun punctuation punctuation noun punctuation verb noun punctuation punctuation punctuation noun adposition verb punctuation",3,1
2616,Si lloras cuando me voy... ¿qué sientes cuando me vengo? by @Galio3 conjunction verb conjunction pronoun verb punctuation punctuation pronoun verb conjunction pronoun verb punctuation noun punctuation number,2,1
2617,Yo también deje a mi amigo hablando solo cuando el profesor nos miraba. pronoun adverb verb adposition determiner noun verb adverb conjunction determiner noun pronoun verb punctuation,1,0
2618,De 15 preguntas en Preguntados me equivoco en 580 adposition number noun adposition noun pronoun verb adposition number,0,0
2619,"Encontrar amigos con tu mismo desorden mental, no tiene precio. verb noun adposition determiner adjective noun adjective punctuation adverb verb noun punctuation",1,0
2620,"Yo creía en la frase ""Impossible is nothing"" hasta que llegué al nivel 65 del Candy Crush. pronoun verb adposition determiner noun punctuation noun noun adjective punctuation adposition pronoun verb adposition determiner noun number adposition determiner noun punctuation",3,1
2621,¿Miedo a perderte? JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JÁ Ni que fueras mi celular. punctuation noun adposition verb pronoun punctuation noun verb determiner adjective punctuation,0,0
2622, si armaste una casita con  sabanas y sillas conjunction verb determiner noun adposition noun conjunction noun,0,0
2623,Hacer algo sorprendente e irrepetible... cuando nadie te miraba :( verb pronoun adjective conjunction adjective punctuation conjunction pronoun pronoun verb punctuation punctuation,0,0
2624,"— Mi amor, esta será una noche de mucha acción. — ¿Es enserio? — Si, habrá un maratón de Rambo. Prepara las palomitas, pendeja. punctuation noun noun punctuation pronoun verb determiner noun adposition determiner noun punctuation punctuation punctuation verb verb punctuation punctuation noun punctuation verb determiner noun adposition noun punctuation verb determiner noun punctuation noun punctuation",3,1
2625,—¿Policía? —Sí. —Quería denunciar a las vacaciones por exceso de velocidad. punctuation punctuation noun punctuation punctuation noun punctuation punctuation noun verb adposition determiner noun adposition noun adposition noun punctuation,2,1
2626,"No prometas cuando estés feliz, no respondas cuando estés enojado y no decidas cuando estés triste. adverb verb conjunction verb adjective punctuation adverb verb conjunction verb verb conjunction adverb verb conjunction verb adjective punctuation",0,0
2627,"No te enamores 2 veces de la misma persona, porque la segunda vez solo te enamoraras de los recuerdos. adverb pronoun verb number noun adposition determiner adjective noun punctuation conjunction determiner adjective noun adjective pronoun verb adposition determiner noun punctuation",0,0
2628,"RT @LaBallenaLlena: Me encanta un chico, el problema es que también le gusta a mi mejor amiga  noun punctuation noun punctuation pronoun verb determiner noun punctuation determiner noun verb conjunction adverb pronoun verb adposition determiner adjective noun",0,0
2629,"-¿Cuál es tu Mayor Adicción? -Tú, ¿Y la tuya? -El Twitter -Pero yo pensé... -¡EL TWITTER DIJE! punctuation punctuation pronoun verb determiner noun punctuation punctuation pronoun punctuation punctuation conjunction determiner adjective punctuation punctuation determiner noun punctuation conjunction pronoun verb punctuation punctuation punctuation noun punctuation",4,1
2630,Situación sentimental: ❒ En una relación. ❒ Casado. ❒ Soltero. ✔Mamá me ama. noun adjective punctuation punctuation noun determiner noun punctuation punctuation noun punctuation punctuation noun punctuation punctuation noun pronoun verb punctuation,3,1
2631,"—¿Y el novio, mijo? —¿Y los dientes, abuela? punctuation punctuation conjunction determiner noun punctuation noun punctuation punctuation punctuation conjunction determiner noun punctuation noun punctuation",4,1
2632,"RT @DichoDeLaAbuela: Angelitos al cielo, y a la panza los buñuelos. noun punctuation noun punctuation noun adposition determiner noun punctuation conjunction adposition determiner noun determiner noun punctuation",1,0
2633,"Típico: — Hagan Equipos de 4. — Profe, ¿Se Puede de 5? noun punctuation punctuation noun adposition number punctuation punctuation noun punctuation punctuation pronoun noun adposition number punctuation",2,1
2634,"RT @SantiContreras: URGENTE: Mariela Castro, hija de Raúl Castro, iba bordo del avión desaparecido de Air Algérie: http://t.co/rJjhyvxHnD h… noun punctuation noun punctuation noun punctuation noun punctuation noun adposition noun punctuation verb noun adposition determiner noun verb adposition noun punctuation noun noun punctuation",0,0
2635,"Si caminar fuera saludable, el cartero seria INMORTAL...  conjunction verb verb adjective punctuation determiner noun adjective noun punctuation",4,1
2636,Tipico: Levantarse temprano y odiar a todo ser humano que te hable. noun punctuation verb pronoun adverb conjunction verb adposition determiner noun adjective pronoun pronoun verb punctuation,1,1
2637,"Yo también quiero cambiar al mundo, pero no encuentro un pañal tan grande para tanta mierda.  pronoun adverb verb verb adposition determiner noun punctuation conjunction adverb verb determiner noun adverb adjective adposition determiner noun punctuation",0,0
2638,"Abrazar a la persona que quieres y que su perfume quede en tu piel, es lo mejor que existe. verb adposition determiner noun pronoun verb conjunction conjunction determiner noun verb adposition determiner noun punctuation verb determiner adjective pronoun verb punctuation",0,0
2639,@TheLanceHack me funciono la primera y de repente cuando entre a gta se me salio la sesion... ahora me dice error de dns punctuation noun pronoun verb determiner adjective conjunction adverb conjunction verb adposition noun pronoun pronoun adjective determiner noun punctuation adverb pronoun verb noun adposition noun,0,0
2640,El 99% de los accidente automovilísticos es culpa de los hombres... al prestarle las llaves del coche a las mujeres. determiner number adposition determiner noun adjective verb noun adposition determiner noun punctuation adposition determiner verb pronoun determiner noun adposition determiner noun adposition determiner noun punctuation,1,1
2641,"-Hijo, antes de morir te dejaré esto para que comas toda la vida - ¿Dinero? -No, un tenedor -Jajaja ¡desconecten a este viejo! punctuation noun punctuation adposition verb pronoun verb pronoun adposition conjunction noun determiner determiner noun punctuation punctuation noun punctuation punctuation adverb punctuation determiner noun punctuation noun punctuation verb adposition determiner adjective punctuation",1,1
2642,"—Piensa un número del 1 al 9.multiplica por 2
—Súmale 8. Dívidelo en 2
—Quítale el número que pensaste
—La respuesta es 4. RT si es correcto punctuation noun determiner noun adposition determiner number adposition determiner number adposition number punctuation noun number punctuation noun adposition number punctuation noun determiner noun pronoun verb punctuation noun noun verb number punctuation noun conjunction verb adjective",0,0
2643,"La marihuana tiene cosas malas, la primera la perdida de la memoria ¿Y qué más? ¿Más de qué? ¡De la Marihuana! Ah, aquí tengo, ¿Quiere? punctuation noun noun verb noun adjective punctuation determiner adjective determiner verb adposition determiner noun punctuation punctuation conjunction pronoun adverb punctuation punctuation punctuation adverb adposition pronoun punctuation punctuation punctuation adposition determiner noun punctuation punctuation noun punctuation adverb verb punctuation punctuation verb punctuation",5,1
2644,Estoy empezando a creer que solo nací para comer y dormir. verb verb adposition verb conjunction adverb verb adposition verb conjunction verb punctuation,0,0
2645,Sentirte estúpidamente feliz por imaginarte algo que sabes que no pasará verb pronoun adverb adjective adposition verb pronoun pronoun pronoun verb conjunction adverb verb,0,0
2646,"Si algo aprendí de Mario Bros, es que si encuentras dinero tirado en la calle ¡Es TUYO!  conjunction pronoun verb adposition noun punctuation verb conjunction conjunction verb noun verb adposition determiner noun punctuation verb noun punctuation",0,0
2647,No tenemos derecho a juzgar lo que no somos capaces de entender. BUEN DIA adverb verb noun adposition verb determiner pronoun adverb verb adjective adposition verb punctuation noun,0,0
2648,"Típico: de pequeño te obligaban a dormir, ahora te obligan a levantarte. noun punctuation adposition adjective pronoun verb adposition verb punctuation adverb pronoun verb adposition verb pronoun punctuation",1,0
2649,Típico: Repetir la canción entera cuando te pierdes tu parte favorita. noun punctuation verb determiner noun adjective conjunction pronoun verb determiner noun adjective punctuation,0,0
2650,"-Qué película ves?
-Asesinos en serie.
-¿Y de qué trata?
-De una mariposa que no encuentra a su madre. punctuation determiner noun verb punctuation punctuation noun adposition noun punctuation punctuation punctuation conjunction adposition pronoun verb punctuation punctuation adposition determiner noun pronoun adverb verb adposition determiner noun punctuation",1,1
2651,"El amor es como el WiFi, está en el aire, pero no todos tienen la clave. determiner noun verb conjunction determiner noun punctuation verb adposition determiner noun punctuation conjunction adverb pronoun verb determiner noun punctuation",0,0
2652,"No seamos un cuento, seamos una historia. No seamos un sueño, seamos una realidad. adverb verb determiner noun punctuation verb determiner noun punctuation adverb verb determiner noun punctuation verb determiner noun punctuation",0,0
2653,-Me gusta tu disfraz de vaca -Es de dálmata -Ah... punctuation pronoun verb determiner noun adposition noun punctuation verb adposition adjective punctuation interjection punctuation,3,1
2654,"-Mamá, ¿cuál es la fecha de mi nacimiento? -El 22 de abril -¡Que coincidencia, el mismo día de mi cumpleaños!  punctuation noun punctuation punctuation pronoun verb determiner noun adposition determiner noun punctuation punctuation determiner date punctuation punctuation conjunction noun punctuation determiner adjective noun adposition determiner noun punctuation",1,1
2655,Yo también tengo un/a amigo/a que cuando nos juntamos somos un peligro para la sociedad. pronoun adverb verb determiner punctuation noun noun punctuation adposition conjunction conjunction pronoun verb verb determiner noun adposition determiner noun punctuation,0,0
2656,La pereza es la madre de todos los vicios... y la TV es el vicio de todas las madres...   determiner noun verb determiner noun adposition determiner determiner noun punctuation conjunction determiner noun verb determiner noun adposition determiner determiner noun punctuation,3,1
2657,"Cuando un hombre dice ella es diferente, es porque está enamorado. conjunction determiner noun verb pronoun verb adjective punctuation verb conjunction verb verb punctuation",0,0
2658,"Yo estaba en contra del maltrato animal, hasta que conocí a las zorras de tus amiguitas... pronoun verb adposition determiner noun adjective punctuation adposition pronoun verb adposition determiner noun adposition determiner noun punctuation",3,1
2659,"Tú yo recapacitando comprando ropa Toda la que necesites no sé, piénsalo. pronoun pronoun verb verb noun noun determiner pronoun verb adverb verb punctuation verb pronoun punctuation",0,0
2660,"Típico : Te pones los audífonos, te hablan, y tu solo sonríes y dices que ""si"" noun punctuation pronoun verb determiner noun punctuation pronoun verb punctuation conjunction determiner adjective verb conjunction verb conjunction punctuation conjunction punctuation",0,0
2661,"-Mamá, tomaré en serio mi vida, hoy voy a ir a la escuela -Pero hoy es sábado -Por lo menos lo intente, el destino no quiere que estudie :D punctuation noun punctuation verb adposition adjective determiner noun punctuation adverb verb adposition verb adposition determiner noun punctuation conjunction adverb verb date punctuation adverb pronoun verb punctuation determiner noun adverb verb conjunction verb punctuation noun",4,1
2662,"Ese momento incomodo cuando estas tratando de ser muy serio, pero algo te hace reír determiner noun adjective conjunction pronoun verb adposition verb adverb adjective punctuation conjunction pronoun pronoun verb verb",3,1
2663,"-Maestra, ¿el examen va a ser fácil? -Sólo para los que estudiaron - ¡DISCRIMINACIÓN! punctuation noun punctuation punctuation determiner noun verb adposition verb adjective punctuation punctuation adverb adposition determiner pronoun verb punctuation punctuation noun punctuation",3,1
2664,Típico : Ir al baño público. Lavarse las manos. Ponerlas en el secador de manos. Esperar. Esperar. Secarte las manos en los pantalones. noun punctuation verb adposition determiner noun adjective punctuation verb pronoun determiner noun punctuation verb pronoun adposition determiner noun adposition noun punctuation verb punctuation verb punctuation verb pronoun determiner noun adposition determiner noun punctuation,0,0
2665,Es más fácil sonreír que explicar porque estás triste. - Marilyn Monroe. verb adverb adjective verb conjunction verb conjunction verb adjective punctuation punctuation noun punctuation,0,0
2666,-Mi amor estás celosa? -No -Estás celosa? -Te dije que no! -Dame un beso pues -Anda a pedírselo a esa peeerrraa! punctuation determiner noun verb adjective punctuation punctuation adverb punctuation verb adjective punctuation punctuation pronoun verb conjunction adverb punctuation punctuation verb pronoun determiner noun conjunction punctuation verb adposition verb pronoun pronoun adposition determiner noun punctuation,2,1
2667,"RT @PuntoGYM: ""Los líderes tocan el corazón antes de pedir una mano "" John C. Maxwell noun punctuation noun punctuation punctuation determiner noun verb determiner noun adposition verb determiner noun punctuation noun",0,0
2668,"""El 98% de las zorras no viven en los bosques"" punctuation determiner number adposition determiner noun adverb verb adposition determiner noun punctuation",1,1
2669,"No entiendo que a pasado, NUNCA escribi ''Zorra'' adverb verb conjunction adposition verb punctuation noun noun punctuation noun punctuation",1,0
2670,"El Porno es el mejor amigo del hombre, perdón el Porro, perdón el Perro si eso el Perro. determiner noun verb determiner adjective noun adposition determiner noun punctuation noun determiner noun punctuation noun determiner noun conjunction pronoun determiner noun punctuation",3,1
2671,El mejor sentimiento del mundo es ver sonreír a alguien y saber que tú eres el motivo. determiner adjective noun adposition determiner noun verb verb verb adposition pronoun conjunction verb conjunction pronoun verb determiner noun punctuation,0,0
2672,"—Oye ¿Cómo te llamas? —No soy ni el ayer, ni soy el mañana. —¿De que hablas? —Me llamo Eloy punctuation noun punctuation pronoun pronoun noun punctuation punctuation noun verb conjunction determiner adverb punctuation adverb verb determiner noun punctuation punctuation punctuation adposition conjunction noun punctuation punctuation noun verb noun",2,1
2673,"-Te amo -Tranquilo, ya se te va a pasar… punctuation pronoun verb punctuation adjective punctuation adverb pronoun pronoun verb adposition verb punctuation",3,1
2674,De los creadores de ''Donde esta elisa'' llega ''Donde esta ublime'' (Cine 3D y 2D- Enero-16- 1888 adposition determiner noun adposition punctuation pronoun determiner noun punctuation verb punctuation pronoun pronoun verb punctuation punctuation noun number conjunction number punctuation number punctuation number,0,0
2675,"-Profesora, ¿qué significa ""stronger""? -Más fuerte - ¿QUÉ SIGNIFICA ""STRONGER""? -¡Te dije que más fuerte! -Vieja sorda, ¡STRONGER! punctuation noun punctuation punctuation pronoun verb punctuation noun punctuation punctuation punctuation adverb adjective punctuation punctuation noun punctuation noun punctuation punctuation punctuation punctuation pronoun verb conjunction adverb adjective punctuation punctuation adjective noun punctuation punctuation noun punctuation",4,1
2676,Llega el esposo a su casa: TOC TOC y la esposa dice: —¿Quien es? —Soy el hombre q te hace feliz en la cama! —Pase vecino... está abierto. verb determiner noun adposition determiner noun punctuation noun conjunction determiner noun verb punctuation punctuation punctuation pronoun verb punctuation punctuation noun determiner noun noun pronoun verb adjective adposition determiner noun punctuation punctuation noun adjective punctuation verb verb punctuation,2,1
2677,"Típico: Estudiare a las 9:00 *9:07* Bueno a las 9:10 *9:15* Esta bien a las 9:30 *10:00* Ya es tarde, mejor mañana. noun punctuation verb adposition determiner number number punctuation noun adposition determiner number number punctuation noun adverb adposition determiner number number punctuation noun verb adverb punctuation adverb adverb punctuation",0,0
2678,"Le dije ""mira disimuladamente"" y se fracturó el cuello pronoun verb punctuation verb adverb punctuation conjunction pronoun verb determiner noun",0,0
2679,"—Hazme un favor.
— ¿Cuál?
—Deja de sonreír.
—¿Por qué?
—Porque me estás enamorando.
—Awww ¿Enserio?
—Jajajaja no es cierto, traes un frijol. punctuation noun determiner noun punctuation punctuation punctuation pronoun punctuation punctuation noun adposition verb punctuation punctuation punctuation adposition pronoun punctuation punctuation noun pronoun verb verb punctuation punctuation noun punctuation verb punctuation punctuation noun adverb verb adjective punctuation verb determiner noun punctuation",1,1
2680,"Ley de vida: La novia podrá perdonar al novio, pero las amigas de la novia jamás lo perdonarán. noun adposition noun punctuation determiner noun verb verb adposition determiner noun punctuation conjunction determiner noun adposition determiner noun adverb pronoun verb punctuation",0,0
2681,"Amistad nivel: — Perdón por el desorden. — No importa, mi cuarto está peor. noun noun punctuation punctuation noun adposition determiner noun punctuation punctuation noun verb punctuation determiner noun verb adjective punctuation",0,0
2682,"El ""pero"" es el mejor amigo del hombre y el ""te lo dije"" de la mujer. determiner punctuation conjunction punctuation verb determiner adjective noun adposition determiner noun conjunction determiner punctuation pronoun pronoun verb punctuation adposition determiner noun punctuation",4,1
2683,"-Doctor, ¿se acuerda de mí? Usted me operó y me curó del dedo -Claro que me acuerdo ¡Vengan esos cuatro! punctuation noun punctuation punctuation pronoun verb adposition pronoun punctuation pronoun pronoun verb conjunction pronoun verb adposition determiner noun punctuation adjective pronoun pronoun noun punctuation verb determiner number punctuation",4,1
2684,"—¡Pikachu, yo te elijo! ¡Mata esa hormiga!  —¡Pika pika!  —Por eso pendejo, ¡mátala antes de que nos pique! punctuation punctuation noun punctuation pronoun pronoun verb punctuation punctuation verb determiner noun punctuation punctuation punctuation noun noun punctuation punctuation noun pronoun noun punctuation punctuation verb pronoun adposition pronoun pronoun verb punctuation",4,1
2685,"- ¿Queres un chicle? -No, gracias - ¿Y una mentita? –Gracias, pero no - ¿Y UN CEPILLO DE DIENTES? punctuation punctuation noun determiner noun punctuation punctuation adverb punctuation noun punctuation punctuation conjunction determiner noun punctuation punctuation noun punctuation conjunction adverb punctuation punctuation conjunction determiner noun punctuation",3,1
2686,"- ¿Me engañas con otro? -No, con el de siempre. punctuation punctuation pronoun verb adposition pronoun punctuation punctuation adverb punctuation adposition determiner adposition adverb punctuation",3,1
2687,"¡Arriba las manos hijos de ..., esto es un desodorante! punctuation adverb determiner noun noun adposition punctuation punctuation pronoun verb determiner noun punctuation",2,1
2688,Odio que la canción se equivoque cuando estoy cantando verb conjunction determiner noun pronoun verb conjunction verb verb,0,0
2689,"¿Por qué será que cuando el marido dice a la mujer: VETE AL DIABLO, ellas se van con su mamá?  punctuation adposition pronoun verb conjunction conjunction determiner noun verb adposition determiner noun punctuation noun punctuation pronoun pronoun verb adposition determiner noun punctuation",2,1
2690,¿Qué dijo una pierna a otra pierna? De seguro allá arriba andan de fiesta porque ahorita entró un negro con 2 maracas by @leonardo_serna punctuation pronoun verb determiner noun adposition determiner noun punctuation adposition adverb adverb adverb verb adposition noun conjunction adverb verb determiner noun adposition number noun noun punctuation adjective,3,1
2691,Zorra noun,1,0
2692,- ¿Cómo te fue en el examen? -Bien - ¿Vas a aprobar? -No punctuation punctuation pronoun pronoun verb adposition determiner noun punctuation punctuation adverb punctuation punctuation verb adposition verb punctuation punctuation adverb,0,0
2693,"—Mamá, ¡están cayendo misiles! —¡Maldición, la ropaaa... mete la ropaaaaa! punctuation noun punctuation punctuation verb verb noun punctuation punctuation punctuation noun punctuation determiner noun punctuation verb determiner noun punctuation",3,1
2694,"Uso del celular: —5% llamadas. —12% WhatsApp. —8% Twitter. — 75% Sacarlo para ver la hora y después preguntarte ""¿Qué hora era?"". noun adposition determiner adjective punctuation punctuation number noun punctuation punctuation number noun punctuation punctuation number noun punctuation punctuation number noun adposition verb determiner noun conjunction adverb verb pronoun punctuation punctuation determiner noun verb punctuation punctuation punctuation",2,1
2695,Yo también creo que pillar un buen sitio en un examen es casi tan importante como haber estudiado. pronoun adverb verb conjunction verb determiner adjective noun adposition determiner noun verb adverb adverb adjective conjunction verb verb punctuation,0,0
2696,"El físico atrae, que te consienta y se preocupe por ti  enamora. determiner noun verb punctuation conjunction pronoun verb conjunction pronoun verb adposition pronoun verb punctuation",0,0
2697,En diciembre todos los días parecen domingo. adposition date determiner determiner noun verb date punctuation,0,0
2698,"-Cariño, ¿cuántas cervezas llevas ya? -Perdona, no sabía que tenía que contarlas. Empiezo desde ahora, ¿vale? punctuation noun punctuation punctuation determiner noun verb adverb punctuation punctuation verb punctuation adverb verb conjunction verb conjunction verb pronoun punctuation verb adposition adverb punctuation punctuation verb punctuation",3,1
2699,"Papá, mamá me quiere vender. No jaimito, quien t dijo eso? Anoche le dijo al vecino: dame más x el chiquito y será tuyo! guille206 noun punctuation noun pronoun verb verb punctuation adverb verb punctuation pronoun noun verb pronoun punctuation adverb pronoun verb adposition determiner noun punctuation verb pronoun adverb noun determiner noun conjunction verb adjective punctuation number",1,1
2700,Se fue la malparida loca yupiiii pronoun verb determiner noun adjective adverb,0,0
2701,RT @KlipXtreme: Sé uno de nuestros primeros 1000 seguidores y participa por docenas de accesorios tecnológicos. ¿Qué esperas?  noun punctuation noun punctuation verb pronoun adposition determiner adjective number noun conjunction verb adposition noun adposition noun adjective punctuation punctuation determiner noun punctuation,0,0
2702,"Sé que no eres la última Coca-Cola del desierto, pero sí la única de mi refrigerador verb conjunction adverb verb determiner adjective noun adposition determiner noun punctuation conjunction adverb determiner adjective adposition determiner noun",0,0
2703,"Ese momento incomodo, cuando estas diciendo la verdad, te ríes, y no te creen. determiner noun adjective punctuation conjunction pronoun verb determiner noun punctuation pronoun verb punctuation conjunction adverb pronoun verb punctuation",1,1
2704,"2 Árabes –Baisano, que su hija artista ya trabaje –Sí, hoy debuta -De buta de artista o lo que sea, bero que trabaje number noun punctuation noun punctuation conjunction determiner noun noun adverb verb punctuation noun punctuation adverb verb punctuation adposition noun adposition noun conjunction determiner pronoun verb punctuation noun pronoun verb",3,1
2705,Situaciones incómodas  noun adjective,0,0
2706,Lo que más impresiona de los débiles es que necesitan humillar a otros para sentirse fuertes.  determiner pronoun adverb verb adposition determiner noun verb conjunction verb verb adposition pronoun adposition verb pronoun adjective punctuation,0,0
2707,"-¡Don Pepe, deme una caja de cigarrillos! -¡No me grites que no soy sordo! Además aquí no vendemos calzoncillos! punctuation punctuation noun punctuation verb pronoun determiner noun adposition noun punctuation punctuation punctuation adverb pronoun verb conjunction adverb verb adjective punctuation adverb adverb adverb verb noun punctuation",4,1
2708,"El alcohol es una solución, y no sólo lo digo yo, también mi maestra de Química. determiner noun verb determiner noun punctuation conjunction conjunction pronoun verb pronoun punctuation adverb determiner noun adposition noun punctuation",2,1
2709,"Acostarse y quedarse horas mirando el techo, imaginando historias que nos gustarían que nos pasaran. verb pronoun conjunction verb pronoun noun verb determiner noun punctuation verb noun pronoun pronoun verb conjunction pronoun verb punctuation",0,0
2710,- ¿Cuanto tardas en bañarte? -Tres canciones y media. punctuation punctuation adverb adjective adposition verb pronoun punctuation punctuation number noun conjunction adjective punctuation,0,0
2711,"-Mi novio me dejó y se fue con mi mejor amiga -Te entiendo perfectamente - ¿También te paso? -No, pero yo también hablo español punctuation determiner noun pronoun verb conjunction pronoun verb adposition determiner adjective noun punctuation pronoun verb adverb punctuation punctuation adverb pronoun noun punctuation punctuation adverb punctuation conjunction pronoun adverb verb adjective",4,1
2712,Ese momento incómodo cuando todos dejaron de reírse hace 15 minutos y tú todavía no puedes parar :( determiner noun adjective conjunction pronoun verb adposition verb pronoun verb number conjunction pronoun adverb adverb verb verb punctuation punctuation,0,0
2713,"RT @KlipXtreme: Pendientes esta noche que lanzaremos la pregunta, el primero que la responda correctamente será el ganador. noun punctuation noun punctuation adjective determiner noun pronoun verb determiner noun punctuation determiner adjective pronoun pronoun verb adverb verb determiner noun punctuation",0,0
2714," - ¿Estas triste? - No idiota, estoy audicionando para ser emo. punctuation punctuation determiner adjective punctuation punctuation adverb adjective punctuation verb verb adposition verb noun punctuation",0,0
2715,"Va un CLIP caminando por la calle cuando se empieza a tocar por todos lados y grita: -¡Carajo, LOS PAPELES!   verb determiner noun verb adposition determiner noun pronoun pronoun verb adposition verb adposition determiner noun conjunction verb punctuation punctuation punctuation interjection punctuation noun punctuation",3,1
2716,"Estimados Optimista, Pesimista y Realista: mientras estaban ocupados discutiendo sobre el vaso de agua, me lo bebí. ATTE. el Oportunista. verb noun punctuation noun conjunction noun punctuation conjunction verb verb verb adposition determiner noun adposition noun punctuation pronoun pronoun verb punctuation noun punctuation",1,1
2717,-Escribí un libro -¿Y por qué dibujaste un dedo en la primera página? -Es el índice. punctuation verb determiner noun punctuation punctuation conjunction adposition pronoun verb determiner noun adposition determiner adjective noun punctuation punctuation verb determiner noun punctuation,3,1
2718,Si te dieran a escoger entre la paz mundial y un Ferrari... ¿De qué color escogerías el Ferrari?... conjunction pronoun verb adposition verb adposition determiner noun adjective conjunction determiner noun punctuation punctuation adposition determiner noun verb determiner noun punctuation punctuation,2,1
2719,"RT @CiseProgresa: Las preguntas correctas pueden encender la innovación, resolver problemas, crear relaciones poderosas y vivir mejor vida.… noun punctuation noun punctuation determiner noun adjective verb verb determiner noun punctuation verb noun punctuation verb noun adjective conjunction verb adjective noun punctuation punctuation",0,0
2720,Y como dijo un mueco... Me voy de puente hpta!!!  conjunction conjunction verb determiner noun punctuation pronoun verb adposition noun noun punctuation punctuation punctuation,2,1
2721,Detrás de un gran hombre hay una gran mujer. Detrás de una gran mujer seguramente hay varios hombres... todos alzados. adposition determiner adjective noun verb determiner adjective noun punctuation adposition determiner adjective noun adverb verb determiner noun punctuation determiner noun punctuation,2,1
2722,"Se termino. ¿QUÉ? ¿LA COMIDA? No, lo nuestro. Ah, ya me había asustado. punctuation noun verb punctuation punctuation punctuation pronoun punctuation punctuation noun punctuation punctuation noun punctuation determiner adjective punctuation punctuation noun punctuation adverb pronoun verb verb punctuation",2,1
2723,Yo también creo que las moscas traman algo cuando se frotan las manos. pronoun adverb verb conjunction determiner noun verb pronoun pronoun pronoun verb determiner noun punctuation,1,1
2724,Típico: Llegar a tu casa y automáticamente vestirte como indigente. noun punctuation verb adposition determiner noun conjunction adverb verb pronoun conjunction adjective punctuation,2,1
2725,"Si te gusta por su físico, es deseo; por su inteligencia, es admiración; por su dinero, es interés; si no sabes por qué, es amor. conjunction pronoun verb adposition determiner noun punctuation verb noun punctuation adposition determiner noun punctuation verb noun punctuation adposition determiner noun punctuation verb noun punctuation conjunction adverb verb adposition pronoun punctuation verb noun punctuation",0,0
2726,Las niñas guapas prefieren Nutella en vez de un cigarro. determiner noun adjective verb noun adposition determiner noun punctuation,1,1
2727,Cómo tener loca a una mujer: 1. Tómela una foto. 2. No se la enseñes. pronoun verb noun adposition determiner noun punctuation number punctuation verb pronoun determiner noun punctuation number punctuation adverb pronoun pronoun verb punctuation,2,1
2728,El deporte de riesgo favorito de mi familia es hablarme cuando me acabo de despertar determiner noun adposition noun adjective adposition determiner noun verb verb pronoun conjunction pronoun verb adposition verb,4,0
