,text,median,category
360,-Perdí 500 calorías en 2 segundos - ¿Y como lo hiciste? -Se me cayó mi hamburguesa. punctuation verb number noun adposition number noun punctuation punctuation conjunction conjunction pronoun verb punctuation punctuation pronoun pronoun verb determiner noun punctuation,4,1
361,"-Veo en su currículum que tiene nociones de Inglés -Si, señor - ¿Como es mesa? -Table -Hágame una frase con table -Soy contable -Contratado punctuation verb adposition determiner noun pronoun verb noun adposition noun punctuation conjunction punctuation noun punctuation punctuation conjunction verb noun punctuation punctuation noun punctuation verb pronoun determiner noun adposition adjective punctuation verb adjective punctuation verb",3,1
362,"-Mis vecinos están siempre fuera de casa, tomando el sol o jugando futbol. -Pobres, seguro no tienen Internet. punctuation determiner noun verb adverb adposition noun punctuation verb determiner noun conjunction verb noun punctuation punctuation adjective punctuation adverb adverb verb noun punctuation",3,1
363,"Había una vez una niña tan fea pero tan fea, que cuando apagaban la luz el coco la prendía. verb number noun determiner noun adverb adjective conjunction adverb adjective punctuation conjunction conjunction verb determiner noun determiner noun pronoun verb punctuation",3,1
364,- ¿Estas celosa? -No - ¿Estas celosa? -Te dije que no - ¿Me das un beso? -Que te lo de tu amiguita... punctuation punctuation determiner adjective punctuation punctuation adverb punctuation punctuation determiner adjective punctuation punctuation pronoun verb conjunction adverb punctuation punctuation pronoun verb determiner noun punctuation punctuation conjunction pronoun pronoun adposition determiner noun punctuation,0,0
365,"Según la Química, el Alcohol es una Solución. adposition determiner noun punctuation determiner noun verb determiner noun punctuation",3,1
366,"¿Cual es el colmo de un ciego? Llamarse Casimiro, vivir en el noveno B, de la calle Buena Vista y vender tuberías!  punctuation pronoun verb determiner noun adposition determiner adjective punctuation verb pronoun noun punctuation verb adposition determiner adjective noun punctuation adposition determiner noun noun conjunction verb noun punctuation",3,1
367,Molestar a alguien solo porque te gusta ver como se enoja. verb adposition pronoun adverb conjunction pronoun verb verb conjunction pronoun verb punctuation,1,0
368,"No soy gordo, mi estomago es 3D. adverb verb adjective punctuation determiner verb verb number punctuation",2,1
369,Existen 5 niveles de miedo: 1. El pánico 2. El terror 3. 15 llamadas perdidas de mamá 4. Tenemos que hablar 5. Contraseña incorrecta. verb number noun adposition noun punctuation number punctuation determiner noun number punctuation determiner noun number punctuation number noun verb adposition noun number punctuation verb conjunction verb number punctuation noun adjective punctuation,2,1
370,"RT @ChisteUniversal: —Hola, ¿salimos? —No puedo —¿Qué tenes? —Buen gusto. noun punctuation noun punctuation punctuation noun punctuation punctuation verb punctuation punctuation noun verb punctuation punctuation determiner noun punctuation punctuation noun noun punctuation",1,1
371,"No me cae mal, solo me molesta que respire... adverb pronoun verb adverb punctuation adverb pronoun verb conjunction verb punctuation",3,1
372,"— Maestra, ¿ayer va con H?
— No.
— ¿Y hoy?
— Sí.
— Mierda, como cambian las cosas de un día para otro. punctuation noun punctuation punctuation adverb verb adposition noun punctuation punctuation noun punctuation punctuation punctuation conjunction adverb punctuation punctuation noun punctuation punctuation noun punctuation conjunction verb determiner noun adposition determiner noun adposition pronoun punctuation",4,1
373,Hace muchos tweets que no me indirectas. verb determiner noun pronoun adverb pronoun adjective punctuation,0,0
374,"—Papá, ¿en la casa hay fantasmas?
—No hijo
—La sirvienta dice que sí.
—Pues vamonos de la casa
—¿Por qué papá?
—Porque no tenemos sirvienta. punctuation noun punctuation punctuation adposition determiner noun verb noun punctuation punctuation noun noun punctuation noun noun verb conjunction adverb punctuation punctuation noun verb pronoun adposition determiner noun punctuation punctuation adposition determiner noun punctuation punctuation noun adverb verb noun punctuation",1,1
375,"RT si eres ese 99,99999% de estudiantes que odian los Lunes y aman los Viernes."" noun conjunction verb determiner number adposition noun pronoun verb determiner date conjunction verb determiner date punctuation punctuation",0,0
376,"Todos los hombres tienen una mujer en el pensamiento... los casados, además de esa, tienen otra en casa!  determiner determiner noun verb determiner noun adposition determiner noun punctuation determiner noun punctuation adposition pronoun punctuation verb pronoun adposition noun punctuation",3,1
377,RT @ceramicascaribe: ¡Dale emoción a tu día a día! Decora tu casa con algunos accesorios llamativos y poco comunes que sean divertidos a la… noun punctuation verb punctuation punctuation verb pronoun noun adposition determiner noun adposition noun punctuation verb determiner noun adposition determiner noun adjective conjunction adverb adjective conjunction verb verb adposition determiner punctuation,0,0
378,"Estudiar, no entender nada, resignarse, ir a la cocina y comer verb punctuation adverb verb pronoun punctuation verb pronoun punctuation verb adposition determiner noun conjunction verb",0,0
379, su saldo no es suficiente para realizar esta llamada... determiner noun adverb verb adjective adposition verb determiner noun punctuation,0,0
380,"— Hola, ¿Cómo te llamas? — Nestor. — Ay, igual que el programa. — ¿Cuál programa? — Colombia's Nestor model. punctuation noun punctuation punctuation pronoun pronoun noun punctuation punctuation noun punctuation punctuation noun punctuation adverb conjunction determiner noun punctuation punctuation punctuation determiner noun punctuation punctuation noun noun punctuation",4,1
381,"-Capitán, ¿puedo desembarcar por la izquierda? -Se dice ""por babor"" -Por babor, Capitán, ¿puedo desembarcar por la izquierda? punctuation noun punctuation punctuation verb verb adposition determiner noun punctuation punctuation pronoun verb punctuation adposition noun punctuation punctuation adposition noun punctuation noun punctuation punctuation verb verb adposition determiner noun punctuation",3,1
382,Típico: Copiar la conversación y pasárselo a tu amigo para ver que opina al respecto. noun punctuation verb determiner noun conjunction verb pronoun pronoun adposition determiner noun adposition verb conjunction verb adposition determiner noun punctuation,0,0
383,"Era una mujer tan pobre, tan pobre, que en lugar de pezones tenía tostones. by @Rammoncho   verb determiner noun adverb adjective punctuation adverb adjective punctuation pronoun adposition noun verb noun punctuation noun punctuation noun",1,1
384,"- ¿Te tropezaste? -No, cada uno camina como quiere punctuation punctuation pronoun verb punctuation punctuation adverb punctuation determiner pronoun verb conjunction verb",2,1
385,TIPICO: Tener una silla en tu habitación que sólo sirve para amontonar ropa. noun punctuation verb determiner noun adposition determiner noun pronoun adverb verb adposition verb noun punctuation,4,0
386,Letrero en una tienda: Se fía sólo a mayores de 99 años acompañados por su madre... noun adposition determiner noun punctuation pronoun verb adverb adposition adjective adposition number noun verb adposition determiner noun punctuation,3,1
387," decir ""gracias, me encanto el regalo"" (cuando en realidad es horrible) verb punctuation noun punctuation pronoun verb determiner noun punctuation punctuation conjunction adposition noun verb adjective punctuation",0,0
388,La profesora le dice a Jaimito: -Me contó un pajarito que te estás drogando -La que se droga es usted que está hablando con pajaritos determiner noun pronoun verb adposition noun punctuation punctuation pronoun verb determiner noun pronoun pronoun verb verb punctuation determiner pronoun pronoun verb verb pronoun pronoun verb verb adposition noun,2,1
389,Típico: escribir jajajajaja y no mover ni un solo músculo de tu cara noun punctuation verb noun conjunction adverb verb adverb determiner adjective noun adposition determiner noun,1,1
390,"No eres gorda mi vida!!!, eres talla L fante. adverb verb adjective determiner noun punctuation punctuation punctuation punctuation verb noun noun noun punctuation",3,1
391,El amor es al matrimonio como el vinagre al vino.   determiner noun verb adposition determiner noun conjunction determiner noun adposition determiner noun punctuation,2,1
392,"¿Cuál es el animal que hay que sacar a pasear para que no cambie de sexo? El burro, para que no se aburra.  punctuation pronoun verb determiner noun pronoun verb conjunction verb adposition verb adposition conjunction adverb verb adposition noun punctuation determiner noun punctuation adposition conjunction adverb pronoun verb punctuation",4,1
393,"Un borracho sube a un bus y se topa con un cura: -Vas directo al infierno! -Mierda, me volví a equivocar de bus!  determiner noun verb adposition determiner noun conjunction pronoun verb adposition determiner noun punctuation punctuation noun adjective adposition determiner noun punctuation punctuation noun punctuation pronoun verb adposition verb adposition noun punctuation",3,1
394,Esa horrible sensación de levantarse temprano en Domingo. determiner adjective noun adposition verb pronoun adverb adposition date punctuation,0,0
395,"Ir al médico, que te pregunte qué te pasa y mirar a tu mamá para que ella hable. verb adposition determiner noun punctuation pronoun pronoun verb pronoun pronoun verb conjunction verb adposition determiner noun adposition conjunction pronoun verb punctuation",0,0
396,"-Papá, choque tu auto y robe dinero de tu billetera - ¿Como? -Sí, come, después hablamos :) punctuation noun punctuation noun determiner noun conjunction verb noun adposition determiner noun punctuation punctuation verb punctuation punctuation adverb punctuation verb punctuation adverb verb punctuation punctuation",3,1
397,El que no se hizo peinados con el shampoo no tuvo infancia. determiner pronoun adverb pronoun verb verb adposition determiner noun adverb verb noun punctuation,0,0
398,Me gustabas mas cuando te conocía menos. pronoun verb conjunction conjunction pronoun verb adverb punctuation,0,0
399,"Ser el hambriento de la familia, no es fácil. verb determiner noun adposition determiner noun punctuation adverb verb adjective punctuation",0,0
400,Típico: Pelearte con alguien y después fijarte si tuiteo algo sobre ti. noun punctuation verb pronoun adposition pronoun conjunction adverb verb pronoun conjunction verb pronoun adposition pronoun punctuation,0,0
401,"¿Quienes son los únicos que saben a mar?...
Los peces punctuation pronoun verb determiner adjective pronoun verb adposition noun punctuation punctuation determiner noun",0,0
402,Típico : ¿Mamá? ¿Qué? Te amo ¡YA TE DIJE QUE NO VAS A SALIR! noun punctuation punctuation punctuation noun punctuation punctuation punctuation pronoun punctuation punctuation noun verb punctuation punctuation noun punctuation,0,0
403,Los primeros 365 días del año siempre son los mas difíciles. determiner adjective number adposition determiner noun adverb verb determiner conjunction adjective punctuation,3,1
404,"""El sacrificio de hoy, es el éxito de mañana."" punctuation determiner noun adposition adverb punctuation verb determiner noun adposition noun punctuation punctuation",0,0
405,"– ¿Tiene pan? 
–No 
–¿Tiene pan? 
–No
–¿Tiene pan? 
–ME LO VOLVES A PREGUNTAR Y TE CLAVO LA CABEZA AL SUELO
–¿Tiene clavos?
–¡NO!
–¿Y pan? punctuation punctuation verb noun punctuation punctuation noun punctuation punctuation verb noun punctuation punctuation noun punctuation punctuation verb noun punctuation punctuation noun punctuation punctuation verb noun punctuation punctuation punctuation adverb punctuation punctuation punctuation conjunction noun punctuation",3,1
406,"-Profe, ¿puedo ir al baño? -Cuando venga tu compañero -Ni que lo fuera a violar... punctuation noun punctuation punctuation verb verb adposition determiner noun punctuation punctuation conjunction verb determiner noun punctuation conjunction pronoun verb adposition verb punctuation",0,0
407,Dormir siestas que parecen estados de coma. verb noun pronoun verb noun adposition noun punctuation,1,1
408,"""Es imposible"" dijo el orgullo; ""es arriesgado"" dijo la experencia; ""con permisito"" dijo monchito. punctuation verb adjective punctuation verb determiner noun punctuation punctuation verb verb punctuation verb determiner noun punctuation punctuation adposition noun punctuation verb noun punctuation",1,1
409,"Típico: Contestar el ""¿Quién te entiende?"" con un ""¡Yo me entiendo!"" noun punctuation verb determiner punctuation punctuation pronoun pronoun verb punctuation punctuation adposition determiner punctuation punctuation pronoun pronoun verb punctuation punctuation",1,1
410,Típico : Un compañero te hace reír en clases y te sacan a ti. noun punctuation determiner noun pronoun verb verb adposition noun conjunction pronoun verb adposition pronoun punctuation,0,0
411,RT @MichelPesquera: Me pregunto si las mujeres chinas se quejan de que todos los hombres son iguales. noun punctuation noun punctuation pronoun verb conjunction determiner noun adjective pronoun verb adposition conjunction determiner determiner noun verb adjective punctuation,4,1
412,-Te dejo porque me quedo sin batería -Pero si estamos hablando en persona - ¡TE DEJO DIJE! punctuation pronoun verb conjunction pronoun verb adposition noun punctuation conjunction conjunction verb verb adposition noun punctuation punctuation noun punctuation,2,1
413,En que se parecen los testículos y los carteros? -En que los dos golpean pero no entran! adposition pronoun pronoun verb determiner noun conjunction determiner noun punctuation punctuation adposition conjunction determiner number verb conjunction adverb verb punctuation,5,1
414,RT @AmorProhibid0: La peor forma de echar a alguien de menos es estar sentada a su lado y saber que nunca será tuyo. noun punctuation number punctuation determiner adjective noun adposition verb adposition pronoun adposition adverb verb verb verb adposition determiner noun conjunction verb conjunction adverb verb adjective punctuation,5,0
415,"Ayer hice cornudo a media ciudad, me cogí a mi mujer.  adverb verb noun adposition adjective noun punctuation pronoun verb adposition determiner noun punctuation",4,1
416,"—Profe, en el salon hay un gay.
—¿Y cómo lo sabe, Carlitos? 
—Porque se robó mi esmalte de uñas y mi brillo labial. punctuation noun punctuation adposition determiner verb verb determiner noun punctuation punctuation punctuation conjunction pronoun pronoun verb punctuation noun punctuation punctuation noun pronoun verb determiner noun adposition noun conjunction determiner noun adjective punctuation",4,1
417,"RT @jere3: ""Cuando todo parece estar en tu contra, recuerda que los aviones despegan en contra del viento"" Henrry Ford. noun punctuation number punctuation punctuation conjunction pronoun verb verb adposition determiner adposition punctuation verb conjunction determiner noun verb adposition determiner noun punctuation noun punctuation",0,0
418,Abrir la nevera varias veces con la esperanza de que aparezca algo nuevo. verb determiner noun determiner noun adposition determiner noun adposition conjunction verb pronoun adjective punctuation,1,1
419,Un quesito se despierta asustado y la mamá le pregunta ¿qué pasó? Y el dice: ¡Quesadillas otra vez!  determiner noun pronoun verb verb conjunction determiner noun pronoun verb punctuation pronoun verb punctuation conjunction determiner verb punctuation punctuation noun determiner noun punctuation,2,1
420,Ojalá todo fuera tan fácil como engordar interjection pronoun verb adverb adjective conjunction verb,0,0
421,"No se, Necesito apoyo señores twitteros!!! Cerrare mi cuenta si no veo mas seguidores, no le encuentro la gracia a poner chistes solo pa 228 adverb pronoun punctuation noun noun adjective noun punctuation punctuation punctuation verb determiner noun conjunction adverb verb conjunction noun punctuation adverb pronoun verb determiner noun adposition verb noun adjective noun number",1,1
422,"-Mi vida, ¿me veo gorda con este vestido? - ¡Hijo trae rápido la cámara, un elefante que habla! punctuation determiner noun punctuation punctuation pronoun verb adjective adposition determiner noun punctuation punctuation punctuation noun verb adverb determiner noun punctuation determiner noun pronoun verb punctuation",1,1
423,Ir al baño público. Lavarte las manos. Poner las manos en el secador de manos. Esperar.Esperar.Esperar. Secarte las manos con los pantalones verb adposition determiner noun adjective punctuation verb pronoun determiner noun punctuation verb determiner noun adposition determiner noun adposition noun punctuation verb punctuation verb punctuation verb punctuation verb pronoun determiner noun adposition determiner noun,2,1
424,Lo vi → Me gustó → Vi el precio → Lo puse en su sitio → adiós pronoun verb punctuation noun verb punctuation noun determiner noun punctuation noun verb adposition determiner noun punctuation interjection,1,1
425,Típico: Pelearte con alguien y después fijarte si Twitteo algo sobre ti. noun punctuation verb pronoun adposition pronoun conjunction adverb verb pronoun conjunction noun pronoun adposition pronoun punctuation,1,0
426,"""Tenias un mosquito"". —Excusa perfecta para pegarle a tus amigos. punctuation noun determiner noun punctuation punctuation punctuation noun adjective adposition verb pronoun adposition determiner noun punctuation",3,0
427,Felicidad es comer y no engordar :3 noun verb verb conjunction adverb verb number,0,0
428,RT @dondealfredo: Una investigación concluyó que luego de beber cerveza los hombres resuelven acertijos más fácilmente. ¡Pura inteligencia! noun punctuation noun punctuation determiner noun verb conjunction adposition verb noun determiner noun verb noun adverb adverb punctuation punctuation adjective noun punctuation,1,0
429,"—¿Te desmayaste? —No idiota, me estoy reiniciando. ¬¬' punctuation punctuation pronoun verb punctuation punctuation noun adjective punctuation pronoun verb verb punctuation punctuation punctuation punctuation",3,1
430,Situación económica: Pensando seriamente en prostituir a mis amigas noun adjective punctuation verb adverb adposition verb adposition determiner noun,1,0
431,"Están dos platicando: -Tengo la polla como un joystick -¿Con la punta roja? -No, con las manos marcadas... verb number verb punctuation punctuation verb determiner noun conjunction determiner noun punctuation punctuation adposition determiner noun adjective punctuation punctuation adverb punctuation adposition determiner noun verb punctuation",0,0
432,-911 ¿Cuál es su emergencia? -Tengo una pregunta: ¿Para qué va una caja al Gimnasio? -No sé  - ¡PARA SER UNA CAJA FUERTE! JAJAJAJA ¿Hola?... number punctuation pronoun verb determiner noun punctuation punctuation verb determiner noun punctuation punctuation adposition pronoun verb determiner noun adposition determiner noun punctuation punctuation adverb verb punctuation punctuation noun punctuation noun punctuation interjection punctuation punctuation,4,1
433,"La delgada Linea Entre ""tener twitter"" y ""reírse sólo"". determiner adjective noun punctuation verb noun punctuation conjunction punctuation verb pronoun adverb punctuation punctuation",0,0
434,"-Mi amor, quiero que me digas algo que me llegue al corazón -Sangre... punctuation determiner noun punctuation verb conjunction pronoun verb pronoun pronoun pronoun verb adposition determiner noun punctuation noun punctuation",2,1
435,"Eres el amor de mi vida.
— ¿Qué? 
— Que me pases la bebida, sorda. 
— Vale, te quiero. 
— ¿Qué? 
— Que sí quieres hielo, sordo. verb determiner noun adposition determiner noun punctuation punctuation punctuation pronoun punctuation punctuation noun pronoun verb determiner noun punctuation adjective punctuation punctuation noun punctuation pronoun verb punctuation punctuation punctuation pronoun punctuation punctuation noun pronoun verb noun punctuation adjective punctuation",0,0
436,"Ese ""mini-infarto"" que te da cuando alguien te dice: ""Tengo que hablar algo contigo"". determiner punctuation noun punctuation pronoun pronoun verb conjunction pronoun pronoun verb punctuation punctuation verb conjunction verb pronoun pronoun punctuation punctuation",0,0
437,"Conmigo nunca te faltará amor y si te falta, lo hacemos. pronoun adverb pronoun verb noun conjunction conjunction pronoun verb punctuation pronoun verb punctuation",3,1
438,¿Por qué el Cruz Azul se quedó en semifinales? Porque el entrenador les dijo: Juegen como si fuera la final! by @SantiagoLpz97 punctuation adposition pronoun determiner noun pronoun verb adposition noun punctuation conjunction determiner noun pronoun verb punctuation noun conjunction conjunction verb determiner noun punctuation noun punctuation number,1,1
439,"Fácil es decir ""te amo"" difícil es madurar ahora que viene La Era de Hielo 4, Monsters Inc 2, Madagascar 3, Buscando a Nemo 2 y Toy Story 4. noun verb verb punctuation pronoun verb punctuation adjective verb verb adverb conjunction verb noun number punctuation noun number punctuation noun number punctuation noun adposition noun number conjunction noun number punctuation",2,1
440,Soy ese 99.99% de personas que siguen en pijama. verb determiner number adposition noun pronoun verb adposition noun punctuation,0,0
441,"—¡LE QUITASTE LA VIRGINIDAD A MI HIJA! —Lo siento señor, le juro que no volverá a pasar. punctuation punctuation noun punctuation punctuation noun verb noun punctuation pronoun verb conjunction adverb verb adposition verb punctuation",4,1
442,-Mandé a mi mujer a comprar milanesas y la secuestraron -Y qué vas a hacer? -No se... tal vez un espagueti. punctuation verb adposition determiner noun adposition verb noun conjunction pronoun verb punctuation conjunction determiner noun adposition verb punctuation punctuation adverb pronoun punctuation adverb determiner noun punctuation,3,1
443,"- ¿Te gusto? –No - ¿Me quieres? -No -Ok esta bien, ya entendí, -Espera, no me preguntaste si te amo - ¿Me amas? –No punctuation punctuation pronoun noun punctuation punctuation noun punctuation punctuation pronoun verb punctuation punctuation adverb punctuation adjective determiner noun punctuation adverb verb punctuation punctuation verb punctuation adverb pronoun verb conjunction pronoun verb punctuation punctuation pronoun noun punctuation punctuation noun",2,1
444,"Para ser viejo y sabio, primero hay que ser joven y estúpido. adposition verb adjective conjunction adjective punctuation adverb verb conjunction verb adjective conjunction adjective punctuation",0,0
445,"Caerse de una forma tan estúpida, pero dolorosa, que no sabes si reírte o llorar. verb pronoun adposition determiner noun adverb adjective punctuation conjunction adjective punctuation pronoun adverb verb conjunction verb pronoun conjunction verb punctuation",0,0
446,TÍPICO: Ser psicólogo de tus amigos y no saber qué hacer con tu vida. noun punctuation verb noun adposition determiner noun conjunction adverb verb pronoun verb adposition determiner noun punctuation,0,0
447,"El sueño de todas las mujeres es ilusionar a un hombre, dejarlo embarazado y desaparecer. determiner noun adposition determiner determiner noun verb verb adposition determiner noun punctuation verb pronoun verb conjunction verb punctuation",1,0
448,"En la amistad prefiero ""calidad"" antes que ""cantidad"". adposition determiner noun verb punctuation noun punctuation adverb conjunction punctuation noun punctuation punctuation",5,0
449,Un ladrón tan tonto que cuando iba a robar a las tiendas se llevaba los maniquíes para que no quedase ningún testigo. determiner noun adverb adjective conjunction conjunction verb adposition verb adposition determiner noun pronoun verb determiner noun adposition conjunction adverb verb determiner noun punctuation,1,1
450,RT @KlipXtreme: Se uno de nuestros primeros 500 seguidores y participa por docenas de accesorios tecnológicos ¿Qué esperas?  noun punctuation noun punctuation pronoun pronoun adposition determiner adjective number noun conjunction verb adposition noun adposition noun adjective punctuation determiner noun punctuation,0,0
451,"-Decile vos -No, decile vos, es tu mamá -Pero a mi me va a decir que no, dale decile vos -Bueno, pero acompáñame. punctuation noun pronoun punctuation adverb punctuation noun pronoun punctuation verb determiner noun punctuation conjunction adposition determiner pronoun verb adposition verb conjunction adverb punctuation verb pronoun noun pronoun punctuation interjection punctuation conjunction verb pronoun punctuation",2,1
452,RT @dondealfredo: ¿Necesitas relajarte? Un baño de cerveza es la solución --&gt; http://t.co/5rx4JOXb noun punctuation noun punctuation punctuation verb verb pronoun punctuation determiner noun adposition noun verb determiner noun punctuation punctuation noun punctuation number,3,0
453,"-Mamá, mamá... ¿cual es la definición de paranoico? -Probablemente crees que no lo sé y me quieres pillar ¿verdad?   punctuation noun punctuation noun punctuation punctuation pronoun verb determiner noun adposition noun punctuation punctuation adverb verb conjunction adverb pronoun verb conjunction pronoun verb verb punctuation noun punctuation",3,1
454,"-Cuando el viudo Ruiz murió, dejó todo lo que tenía al orfanato -Oye, qué generoso -No. Lo único que tenía eran sus 12 hijos.  punctuation conjunction determiner noun noun verb punctuation verb determiner determiner pronoun verb adposition determiner noun punctuation verb punctuation pronoun adjective punctuation adverb punctuation determiner adjective pronoun verb verb determiner number noun punctuation",4,1
455,Si la vida fuera vodka me la tomaría más en serio. conjunction determiner noun verb noun pronoun pronoun verb adverb adposition adjective punctuation,1,1
456,"Ese momento incómodo en el que se te cae el celular y tienes que levantárlo junto con la tapa, la batería y tu dignidad. determiner noun adjective adposition determiner pronoun pronoun pronoun verb determiner adjective conjunction verb conjunction verb pronoun adposition determiner noun punctuation determiner noun conjunction determiner noun punctuation",3,0
457,Consumir chocolate retrasa el envejecimiento. Conclusión: SOY INMORTAL. verb noun verb determiner noun punctuation noun punctuation noun punctuation,3,1
458,Típico : –Profe ¿Puedo ir al baño?. –Cuando vuelta tu compañero. noun punctuation punctuation noun punctuation verb verb adposition determiner noun punctuation punctuation punctuation noun noun determiner noun punctuation,0,0
459,RT @NewBirdVe: La mujer promedio camina 3 millas más por dia que el hombre promedio. ¿Será que ellos son más flojos? noun punctuation noun punctuation determiner noun noun verb number adverb adposition noun conjunction determiner noun noun punctuation punctuation verb conjunction pronoun verb adverb adjective punctuation,0,0
460,"-Juan, te noto algo diferente -Soy Pedro -Ah, eso era... punctuation noun punctuation pronoun verb pronoun adjective punctuation verb noun punctuation interjection punctuation pronoun verb punctuation",3,1
461,Típico: Estudiar en voz alta para crear una falsa sensación de aprendizaje. noun punctuation verb adposition noun adjective adposition verb determiner adjective noun adposition noun punctuation,1,1
462, Te amo.  ¿A mí y a cuántas más?  Depende de las hijas que vayamos a tener. punctuation noun verb punctuation punctuation punctuation adposition pronoun conjunction adposition pronoun adverb punctuation punctuation noun adposition determiner noun pronoun verb adposition verb punctuation,0,0
463,Prefiero dormir que sentir amor. Por lo menos el sueño nunca te engaña. verb verb conjunction verb noun punctuation adverb determiner noun adverb pronoun verb punctuation,3,1
464,"-Tenemos una relación seria. -¿Lleváis mucho tiempo? -Tres días, pero no nos reímos. punctuation verb determiner noun adjective punctuation punctuation punctuation verb determiner noun punctuation punctuation number punctuation conjunction adverb pronoun verb punctuation",3,1
465,"—Profesor, no alcancé a apuntar, ¿puede repetir? —Sí, ¿en qué parte te perdiste? —Más o menos en el inicio del semestre. punctuation noun punctuation adverb verb adposition verb punctuation punctuation verb verb punctuation punctuation noun punctuation punctuation adposition pronoun verb pronoun verb punctuation punctuation noun conjunction adverb adposition determiner noun adposition determiner noun punctuation",3,1
466,"Y entonces Satanás dijo ""Hay que combinar las matemáticas y el abecedario"" conjunction adverb noun verb punctuation verb conjunction verb determiner noun conjunction determiner noun punctuation",4,1
467,— BOBA HIJUEPUTA — ¿CÓMO ME DIJISTE? — Fue el autocorrector... — Pero tú tienes un Nokia 1100 — Fue la linternita. punctuation noun punctuation punctuation noun punctuation punctuation noun determiner noun punctuation punctuation noun pronoun verb determiner noun number punctuation noun determiner noun punctuation,3,1
468,"—Nada es imposible.
—A ver rascate la espalda con la rodilla, positivo de mierda. punctuation noun verb adjective punctuation punctuation noun verb verb pronoun determiner noun adposition determiner noun punctuation adjective adposition noun punctuation",1,1
469,"Censo: –Nombre? –Adán –Su Esposa? – Eva – JA JA, ¿la serpiente también vive aquí? –Sí, un momento. SUEGRAAA!!! noun punctuation punctuation noun punctuation punctuation noun punctuation noun punctuation punctuation noun punctuation noun punctuation punctuation determiner noun adverb verb adverb punctuation punctuation noun punctuation determiner noun punctuation noun punctuation punctuation punctuation",5,1
470,"—Hijo, Feliz navidad —Mamá, sabes que no me gusta la navidad —Ah, ¿Entonces qué hago con este iPhone 5s? —Belén, campanas de belén. punctuation noun punctuation noun noun punctuation noun punctuation verb conjunction adverb pronoun verb determiner noun punctuation noun punctuation punctuation adverb pronoun verb adposition pronoun verb number punctuation punctuation noun punctuation noun adposition noun punctuation",0,0
471,"Típico: Te acuestas, apagas la luz, te tapas, te acurrucas, cierras los ojos, hasta que..... ¡MIERDA! ¡LA TAREA! noun punctuation pronoun verb punctuation verb determiner noun punctuation pronoun noun punctuation pronoun verb punctuation verb determiner noun punctuation adposition conjunction punctuation punctuation noun punctuation punctuation noun punctuation",3,1
472,"-Si, esta acá. ¿Queres hablar? -NO ME PASES MAMÁ -Ok, ahí te paso -LA REPUTHola, feliz cumple tía... punctuation conjunction punctuation determiner adverb punctuation punctuation noun verb punctuation punctuation noun punctuation adjective punctuation adverb pronoun verb punctuation noun punctuation adjective verb noun punctuation",3,1
473,"Mientras tú me ignoras, el helado que dejé afuera de la nevera se derrite por mí. conjunction pronoun pronoun verb punctuation determiner noun pronoun verb adverb adposition determiner noun pronoun verb adposition pronoun punctuation",2,1
474,Una de las ventajas de no ser feliz es que se puede desear la felicidad pronoun adposition determiner noun adposition adverb verb adjective verb conjunction pronoun verb verb determiner noun,0,0
475,"RT @CaritoAgudelo: NO QUIERO que se vaya Mateo!! Todo lo que dijo es real! Además es de los que mejor actúa, voten por Oscarrrrr!!  noun punctuation noun punctuation noun conjunction pronoun verb noun punctuation punctuation pronoun determiner pronoun verb verb adjective punctuation adverb verb adposition determiner pronoun adverb verb punctuation verb adposition noun punctuation punctuation",4,0
476,Milenio:1000 años. Siglo: 100 años. Década: 10 años. JUNTOS PARA SIEMPRE: De 1 a 2 meses. number noun punctuation noun punctuation number noun punctuation noun punctuation number noun punctuation noun punctuation adposition number adposition number noun punctuation,1,1
477,"-Esa chica tiene nalgas de burro... -¿De burro? -Sí, de burro de planchar! by @Rammoncho punctuation determiner noun verb noun adposition noun punctuation punctuation punctuation adposition noun punctuation punctuation adverb punctuation adposition noun adposition verb punctuation noun punctuation noun",1,1
478,"-Mi amor, no has visto mi libro COMO VIVIR 100 AÑOS. -Lo boté a la basura porque tu mamá lo estaba leyendo.   punctuation determiner noun punctuation adverb verb verb determiner noun noun number noun punctuation punctuation pronoun verb adposition determiner noun conjunction determiner noun pronoun verb verb punctuation",3,1
479,—¿Ayer lleva H? —No. —¿Y hoy? —Sí. —Como cambian las cosas de un día para otro. JAJAJAJAJAJAJÁ. —Tu retraso no. punctuation punctuation adverb verb noun punctuation punctuation noun punctuation punctuation punctuation conjunction adverb punctuation punctuation noun punctuation punctuation noun verb determiner noun adposition determiner noun adposition pronoun punctuation noun punctuation punctuation noun noun adverb punctuation,3,1
480,"*Chocan y se caen los libros* Películas: Descuida, ¿Como te llamas? ¿Salimos? Realidad: ERES UN PENDEJO, QUITATE DE MI CAMINO. punctuation noun conjunction pronoun verb determiner noun punctuation noun punctuation punctuation noun punctuation punctuation conjunction pronoun noun punctuation punctuation verb punctuation noun punctuation punctuation noun punctuation noun punctuation",0,0
481, Aqui!   █   █ /█\ /█\ .||. .||. (Las partes de un cuerpo de un negro) noun punctuation punctuation punctuation punctuation punctuation punctuation punctuation punctuation punctuation punctuation punctuation punctuation punctuation punctuation punctuation punctuation punctuation punctuation determiner noun adposition determiner noun adposition determiner noun punctuation,1,1
